pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,point_id,p_g,n_merged,has_mp25,has_mp50,has_mp75,has_mun_med,has_prov_med,has_unique,d_uniq_weighed,branch,d_point_unconvertible,n_points,n_points_conv
CAPIZ,loaf bread,DUMARAO,large packs,1,85,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,DUMARAO,medium packs,1,65,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,DUMARAO,medium packs,2,111.25,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,DUMARAO,small packs,1,67.5,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,mango,DUMARAO,pieces or units,1,56.875,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,mango,DUMARAO,pieces or units,2,185,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"prawns, lobster, shrimp",DUMARAO,tumpok,1,50,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMARAO,bilog,1,36,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMARAO,putos,1,40,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMARAO,putos,2,70,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMARAO,putos,3,102.5,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,cabbage,IVISAN,pieces or units,1,65,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,cabbage,IVISAN,pieces or units,2,110,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,camote,IVISAN,bilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote tops,IVISAN,bundle,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,carrot,IVISAN,pieces or units,1,38,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,chicken,IVISAN,whole (chicken),1,222.5,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,IVISAN,whole (chicken),2,250,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,IVISAN,whole (chicken),3,275,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",IVISAN,pieces or units,1,43.125,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",IVISAN,pieces or units,2,80,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",IVISAN,putos,1,76.25,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",IVISAN,putos,2,112,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",IVISAN,putos,3,189.75,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,fresh fish,IVISAN,pieces or units,1,50,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,fresh fish,IVISAN,pieces or units,2,90,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,fresh fish,IVISAN,pieces or units,3,200,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IVISAN,putos,1,50,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IVISAN,small cup,1,45,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",IVISAN,lipid/lapad,1,74.75,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",IVISAN,lipid/lapad,2,142.5,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",IVISAN,long-neck,1,162.5,2,0,0,0,0,1,1,0,3,0,2,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",IVISAN,long-neck,2,300,1,0,0,0,0,0,1,0,3,1,2,1
CAPIZ,loaf bread,IVISAN,large packs,1,85,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,loaf bread,IVISAN,medium packs,1,65,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,IVISAN,small packs,1,50,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,mango,IVISAN,pieces or units,1,75,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"prawns, lobster, shrimp",IVISAN,tumpok,1,52.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"prawns, lobster, shrimp",IVISAN,tumpok,2,100,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",IVISAN,bilog,1,48,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",IVISAN,pack,1,137.5,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,cabbage,JAMINDAN,pieces or units,1,55,3,1,1,0,0,1,0,0,3,0,2,2
CAPIZ,cabbage,JAMINDAN,pieces or units,2,140,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,camote tops,JAMINDAN,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,camote tops,JAMINDAN,bundle,1,15,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,carrot,JAMINDAN,pieces or units,1,27.5,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,carrot,JAMINDAN,pieces or units,2,50,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,carrot,JAMINDAN,pieces or units,3,80,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,chicken,JAMINDAN,bilog,1,215,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,JAMINDAN,bilog,2,275,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,JAMINDAN,bilog,3,451.25,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,chicken,JAMINDAN,chicken wings,1,20,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,chicken,JAMINDAN,whole (chicken),1,195,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,JAMINDAN,whole (chicken),2,235,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,JAMINDAN,whole (chicken),3,300,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",JAMINDAN,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"crackers, cookies, buiscuits, chips/curls",JAMINDAN,putos,1,60,2,1,1,0,0,0,0,0,2,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",JAMINDAN,putos,2,116,1,0,0,1,0,0,0,0,2,0,2,2
CAPIZ,fresh fish,JAMINDAN,pieces or units,1,115,2,0,0,0,0,1,1,0,3,0,2,1
CAPIZ,fresh fish,JAMINDAN,pieces or units,2,200,1,0,0,0,0,0,1,0,3,1,2,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JAMINDAN,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JAMINDAN,putos,1,50,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JAMINDAN,small cup,1,30,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JAMINDAN,tub,1,120,1,0,0,0,0,0,1,0,3,1,2,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JAMINDAN,tub,2,270,1,0,0,0,0,1,0,0,3,0,2,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",JAMINDAN,lipid/lapad,1,76.25,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",JAMINDAN,lipid/lapad,2,150,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",JAMINDAN,long-neck,1,155,1,0,0,0,0,1,0,0,3,0,2,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",JAMINDAN,long-neck,2,390,1,0,0,0,0,0,1,0,3,1,2,1
CAPIZ,loaf bread,JAMINDAN,individual,1,20,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,loaf bread,JAMINDAN,large packs,1,78.75,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,loaf bread,JAMINDAN,large packs,2,143,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,loaf bread,JAMINDAN,large packs,3,227.5,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,loaf bread,JAMINDAN,medium packs,1,65,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,loaf bread,JAMINDAN,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,mango,JAMINDAN,pieces or units,1,75,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,"prawns, lobster, shrimp",JAMINDAN,tumpok,1,50,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",JAMINDAN,bilog,1,49,1,0,0,0,0,1,0,0,3,0,3,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",JAMINDAN,bilog,2,75,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",JAMINDAN,bilog,3,165,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",JAMINDAN,putos,1,44,2,1,1,0,0,0,0,0,2,0,2,2
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",JAMINDAN,putos,2,90,1,0,0,1,0,0,0,0,2,0,2,2
CAPIZ,rice,JAMINDAN,letse,1,292.5,1,1,0,0,0,0,0,0,1,0,3,3
CAPIZ,rice,JAMINDAN,letse,2,433,1,0,1,0,0,0,0,0,1,0,3,3
CAPIZ,rice,JAMINDAN,letse,3,511.25,1,0,0,1,0,0,0,0,1,0,3,3
CAPIZ,cabbage,MA-AYON,pack,1,15,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,cabbage,MA-AYON,pieces or units,1,50,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,camote,MA-AYON,bilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote tops,MA-AYON,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,carrot,MA-AYON,pieces or units,1,30,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,chicken,MA-AYON,pack,1,150,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,chicken,MA-AYON,whole (chicken),1,240,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,chicken,MA-AYON,whole (chicken),2,300,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,chicken,MA-AYON,whole (chicken),3,400,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MA-AYON,big can,1,230,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MA-AYON,pieces or units,1,36.375,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MA-AYON,pieces or units,2,68.5,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MA-AYON,putos,1,70,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MA-AYON,putos,2,137,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,fresh fish,MA-AYON,pieces or units,1,100,1,1,0,0,0,0,0,0,2,0,3,3
CAPIZ,fresh fish,MA-AYON,pieces or units,2,175,1,0,1,0,0,0,0,0,2,0,3,3
CAPIZ,fresh fish,MA-AYON,pieces or units,3,200,1,0,0,1,0,0,0,0,2,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MA-AYON,putos,1,30,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MA-AYON,putos,2,65,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MA-AYON,putos,3,108.75,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MA-AYON,small cup,1,30,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",MA-AYON,lipid/lapad,1,80,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MA-AYON,lipid/lapad,2,150,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MA-AYON,lipid/lapad,3,195,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MA-AYON,long-neck,1,209.25,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",MA-AYON,long-neck,2,304.5,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,MA-AYON,large packs,1,77,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,MA-AYON,medium packs,1,66.25,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,MA-AYON,medium packs,2,115,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,MA-AYON,small packs,1,55,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,mango,MA-AYON,pieces or units,1,77.5,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,pork,MA-AYON,1 order,1,70,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"prawns, lobster, shrimp",MA-AYON,tumpok,1,50,1,1,1,0,0,0,0,0,2,0,2,2
CAPIZ,"prawns, lobster, shrimp",MA-AYON,tumpok,2,93.75,1,0,0,1,0,0,0,0,2,0,2,2
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MA-AYON,bilog,1,48,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MA-AYON,putos,1,50,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MA-AYON,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MA-AYON,putos,3,150,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,cabbage,MAMBUSAO,pieces or units,1,50,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,camote tops,MAMBUSAO,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,carrot,MAMBUSAO,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,chicken,MAMBUSAO,bilog,1,260,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,chicken,MAMBUSAO,whole (chicken),1,235,1,1,0,0,0,0,0,0,3,0,2,2
CAPIZ,chicken,MAMBUSAO,whole (chicken),2,290,2,0,1,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,balde,1,364,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,pieces or units,1,30,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,pieces or units,2,65,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,pieces or units,3,101,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,putos,1,71.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",MAMBUSAO,putos,2,117,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,fresh fish,MAMBUSAO,pieces or units,1,80,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MAMBUSAO,bowl,1,180,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",MAMBUSAO,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MAMBUSAO,lipid/lapad,2,135,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MAMBUSAO,lipid/lapad,3,211.5,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",MAMBUSAO,long-neck,1,148,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,MAMBUSAO,large packs,1,80,2,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,MAMBUSAO,small packs,1,62.5,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAMBUSAO,bilog,1,49,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAMBUSAO,putos,1,50,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAMBUSAO,putos,2,90,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAMBUSAO,putos,3,120,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,beer,PANAY,case,1,630,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,cabbage,PANAY,pieces or units,1,50,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,cabbage,PANAY,putos (mix vegetable),1,50,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,camote,PANAY,bilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote tops,PANAY,bugkos,1,20,1,0,0,0,1,0,0,0,2,0,1,1
CAPIZ,carrot,PANAY,pieces or units,1,30,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,chicken,PANAY,bilog,1,180,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,PANAY,bilog,2,230,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,PANAY,bilog,3,275,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,chicken,PANAY,slice,1,350,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANAY,pieces or units,1,41.5,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANAY,pieces or units,2,63,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANAY,pieces or units,3,90,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANAY,putos,1,65,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANAY,putos,2,130,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,fresh fish,PANAY,pieces or units,1,105,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,fresh fish,PANAY,pieces or units,2,140,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,fresh fish,PANAY,pieces or units,3,170,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",PANAY,putos,1,50,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",PANAY,small cup,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANAY,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANAY,lipid/lapad,2,135,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANAY,lipid/lapad,3,194.25,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANAY,long-neck,1,137.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANAY,long-neck,2,300,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,loaf bread,PANAY,medium packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,PANAY,small packs,1,45,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,mango,PANAY,pieces or units,1,75,1,0,0,0,0,1,0,0,3,0,3,1
CAPIZ,mango,PANAY,pieces or units,2,125,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,mango,PANAY,pieces or units,3,230,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,"prawns, lobster, shrimp",PANAY,cup,1,20,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,"prawns, lobster, shrimp",PANAY,tumpok,1,50,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,bilog,1,43.5,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,bilog,2,67.5,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,bilog,3,92.5,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,putos,1,55,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,putos,3,141.25,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANAY,role,1,80,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,cabbage,PANITAN,half,1,25,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,cabbage,PANITAN,pieces or units,1,50.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,cabbage,PANITAN,pieces or units,2,82.5,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,cabbage,PANITAN,putos (mix vegetable),1,10,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote,PANITAN,bilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote tops,PANITAN,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,carrot,PANITAN,pieces or units,1,35,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,chicken,PANITAN,whole (chicken),1,255,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,chicken,PANITAN,whole (chicken),2,300,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANITAN,pieces or units,1,27,1,1,0,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANITAN,pieces or units,2,61.5,2,0,1,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANITAN,putos,1,62.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PANITAN,putos,2,114,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,fresh fish,PANITAN,pieces or units,1,107.5,2,1,1,0,0,0,0,0,3,0,2,2
CAPIZ,fresh fish,PANITAN,pieces or units,2,147.5,1,0,0,1,0,0,0,0,3,0,2,2
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",PANITAN,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",PANITAN,small cup,1,30,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANITAN,lipid/lapad,1,65.5,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANITAN,lipid/lapad,2,140,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANITAN,lipid/lapad,3,180,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"liquor (e.g, whisky, coconut wine)",PANITAN,long-neck,1,145,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,loaf bread,PANITAN,small packs,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"prawns, lobster, shrimp",PANITAN,tumpok,1,45,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",PANITAN,bilog,1,45,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,cabbage,PILAR,pieces or units,1,48,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,camote,PILAR,bilog,1,25,1,0,0,0,0,1,0,0,3,0,1,1
CAPIZ,camote tops,PILAR,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,carrot,PILAR,pieces or units,1,25,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,chicken,PILAR,whole (chicken),1,200,1,1,0,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,PILAR,whole (chicken),2,250,1,0,1,0,0,0,0,0,3,0,3,3
CAPIZ,chicken,PILAR,whole (chicken),3,300,1,0,0,1,0,0,0,0,3,0,3,3
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PILAR,pieces or units,1,45,1,1,0,0,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PILAR,pieces or units,2,90,2,0,1,1,0,0,0,0,3,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PILAR,putos,1,58,1,1,0,0,0,0,0,0,2,0,2,2
CAPIZ,"crackers, cookies, buiscuits, chips/curls",PILAR,putos,2,99.75,2,0,1,1,0,0,0,0,2,0,2,2
CAPIZ,fresh fish,PILAR,pieces or units,1,80,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,fresh fish,PILAR,pieces or units,2,110,1,0,0,0,0,1,0,0,3,0,3,1
CAPIZ,fresh fish,PILAR,pieces or units,3,350,1,0,0,0,0,0,1,0,3,1,3,1
CAPIZ,fresh fish,PILAR,pinutos / plastic,1,150,1,0,0,0,0,1,0,0,2,0,1,1
CAPIZ,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",PILAR,pieces or units,1,30,1,0,0,0,1,0,0,0,3,0,1,1
CAPIZ,"liquor (e.g, whisky, coconut wine)",PILAR,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
