hhid,pull_item,q_h,pull_nsu_unit,e_h,pull_province,pull_municipal_city,p_h,p_g,n_points,cf_h,grams_h,r_h_raw,r_h,d_cap,cf_h_uncapped
H011868,camote tops,2,bugkos,20,ANTIQUE,VALDERRAMA,10,20,1,105,210,.5,.5,0,105
H011872,chicken,1,whole (chicken),250,ILOILO,DUEAS,250,250,3,1192.5,1192.5,1,1,0,1192.5
H011872,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,80,ILOILO,DUEAS,80,80,3,250,250,1,1,0,250
H011873,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,56,CAPIZ,DUMARAO,28,45,1,150.2136754376055,300.427350875211,.6222222222222222,.6222222222222222,0,150.2136754376055
H011876,"crackers, cookies, buiscuits, chips/curls",4,bilog,32,CAPIZ,MAMBUSAO,8,30,3,8,32,.2666666666666667,.2666666666666667,0,8
H011876,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,bilog,36,CAPIZ,MAMBUSAO,12,12,1,65.04798361212261,195.1439508363678,1,1,0,65.04798361212261
H011878,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,MIAGAO,80,80,3,375,750,1,1,0,375
H011879,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,MINA,75,75.375,3,373.134328358209,373.134328358209,.9950248756218906,.9950248756218906,0,373.134328358209
H011881,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,TUBUNGAN,80,85,3,352.9411764705882,705.8823529411765,.9411764705882353,.9411764705882353,0,352.9411764705882
H011882,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,bilog,10,ILOILO,BAROTAC VIEJO,10,35,1,185.7142857142857,185.7142857142857,.2857142857142857,.2857142857142857,0,185.7142857142857
H011883,chicken,1,bilog nga manok,200,ANTIQUE,TOBIAS FORNIER,200,200,2,785,785,1,1,0,785
H011883,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,50,ANTIQUE,TOBIAS FORNIER,50,80,3,393.75,393.75,.625,.625,0,393.75
H011883,camote tops,2,bugkos,20,ANTIQUE,TOBIAS FORNIER,10,20,1,95,190,.5,.5,0,95
H011885,fresh fish,3,bilog,180,ILOILO,SAN RAFAEL,60,100,2,294,882,.6,.6,0,294
H011886,loaf bread,8,gagmay nga putos,80,ILOILO,AJUY,10,28.75,2,139.1304347826087,1113.04347826087,.3478260869565217,.3478260869565217,0,139.1304347826087
H011886,"crackers, cookies, buiscuits, chips/curls",2,putos,120,ILOILO,AJUY,60,63,2,266.6666666666667,533.3333333333334,.9523809523809523,.9523809523809523,0,266.6666666666667
H011887,cabbage,1,bilog,100,CAPIZ,DAO,100,65,1,823.0769230769231,823.0769230769231,1.538461538461539,1.538461538461539,0,823.0769230769231
H011887,carrot,3,bilog,72,CAPIZ,DAO,24,35,1,108,324,.6857142857142857,.6857142857142857,0,108
H011889,"crackers, cookies, buiscuits, chips/curls",7,putos,500,ILOILO,BADIANGAN,71.42857142857143,60,3,214.2857142857143,1500,1.19047619047619,1.19047619047619,0,214.2857142857143
H011890,"crackers, cookies, buiscuits, chips/curls",3,putos,240,CAPIZ,IVISAN,80,60,1,380.533066021226,1141.599198063678,1.333333333333333,1.333333333333333,0,380.533066021226
H011890,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,bilog,15,CAPIZ,IVISAN,15,48,1,21.875,21.875,.3125,.3125,0,21.875
H011891,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,80,ILOILO,POTOTAN,40,70,3,142.8571428571428,285.7142857142857,.5714285714285714,.5714285714285714,0,142.8571428571428
H011892,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,144,CAPIZ,TAPAZ,48,45,1,261.1604711072198,783.4814133216596,1.066666666666667,1.066666666666667,0,261.1604711072198
H011892,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,bilog,20,CAPIZ,TAPAZ,10,10,1,42.51374211973626,85.02748423947253,1,1,0,42.51374211973626
H011893,loaf bread,1,medium,65,ILOILO,SAN JOAQUIN,65,65,1,450.0000000000001,450.0000000000001,1,1,0,450.0000000000001
H011893,carrot,2,bilog,36,ILOILO,SAN JOAQUIN,18,30,1,93,186,.6,.6,0,93
H011894,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,ALIMODIAN,80,82.5,2,363.6363636363636,363.6363636363636,.9696969696969697,.9696969696969697,0,363.6363636363636
H011894,"crackers, cookies, buiscuits, chips/curls",3,bilog,24,ILOILO,ALIMODIAN,8,24.75,3,9.696969696969697,29.09090909090909,.3232323232323233,.3232323232323233,0,9.696969696969697
H011895,loaf bread,2,mabahoe nga putos,120,AKLAN,MADALAG,60,65.625,2,585.1428571428571,1170.285714285714,.9142857142857143,.9142857142857143,0,585.1428571428571
H011895,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,100,AKLAN,MADALAG,100,107.5,1,296.2056190272903,296.2056190272903,.9302325581395349,.9302325581395349,0,296.2056190272903
H011897,loaf bread,3,large,210,ILOILO,TUBUNGAN,70,68.75,3,712.7272727272727,2138.181818181818,1.018181818181818,1.018181818181818,0,712.7272727272727
H011897,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gallon,500,ILOILO,TUBUNGAN,250,500,1,475,950,.5,.5,0,475
H011897,cabbage,1,bilog,80,ILOILO,TUBUNGAN,80,40,1,1360,1360,2,2,0,1360
H011897,camote tops,3,bugkos,30,ILOILO,TUBUNGAN,10,10,1,230.4788372976648,691.4365118929945,1,1,0,230.4788372976648
H011898,"liquor (e.g, whisky, coconut wine)",1,long-neck,160,NEGROS OCCIDENTAL,TOBOSO,160,160,1,815.1037802257155,815.1037802257155,1,1,0,815.1037802257155
H011899,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,70,ILOILO,JANIUAY,70,90,3,210,210,.7777777777777778,.7777777777777778,0,210
H011900,"liquor (e.g, whisky, coconut wine)",4,lipid / lapad,260,CAPIZ,MA-AYON,65,80,3,304.6875,1218.75,.8125,.8125,0,304.6875
H011901,loaf bread,1,kasarangan nga putos,50,AKLAN,IBAJAY,50,50,1,525,525,1,1,0,525
H011902,loaf bread,1,gagmay nga putos,65,ILOILO,DUEAS,65,57.25,1,408.7336244541485,408.7336244541485,1.135371179039301,1.135371179039301,0,408.7336244541485
H011902,"crackers, cookies, buiscuits, chips/curls",1,putos,60,ILOILO,DUEAS,60,65,3,21.23076923076923,21.23076923076923,.9230769230769231,.9230769230769231,0,21.23076923076923
H011902,chicken,1,whole (chicken),230,ILOILO,DUEAS,230,220,3,896.4772727272727,896.4772727272727,1.045454545454545,1.045454545454545,0,896.4772727272727
H011902,cabbage,3,bilog,200,ILOILO,DUEAS,66.66666666666667,55,1,842.4242424242426,2527.272727272728,1.212121212121212,1.212121212121212,0,842.4242424242426
H011902,carrot,4,bilog,150,ILOILO,DUEAS,37.5,40,1,114.84375,459.3750000000001,.9375,.9375,0,114.84375
H011902,camote tops,3,bugkos,30,ILOILO,DUEAS,10,20,1,77.5,232.5,.5,.5,0,77.5
H011903,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,90,ILOILO,TUBUNGAN,90,85,3,397.0588235294118,397.0588235294118,1.058823529411765,1.058823529411765,0,397.0588235294118
H011903,camote tops,3,bugkos,30,ILOILO,TUBUNGAN,10,10,1,216.287151739618,648.861455218854,1,1,0,216.287151739618
H011905,"mineral or spring water, all drinking water sold in containers",4,container,80,CAPIZ,DUMALAG,20,80,1,250,1000,.25,.25,0,250
H011905,"crackers, cookies, buiscuits, chips/curls",10,putos,90,CAPIZ,DUMALAG,9,118,3,62,620,.076271186440678,.2,1,23.64406779661017
H011905,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",14,bilog,140,CAPIZ,DUMALAG,10,10,1,45.85934658565458,642.0308521991642,1,1,0,45.85934658565458
H011906,loaf bread,2,gagmay nga putos,80,ILOILO,NEW LUCENA,40,60,1,280,560,.6666666666666666,.6666666666666666,0,280
H011906,"crackers, cookies, buiscuits, chips/curls",2,putos,44,ILOILO,NEW LUCENA,22,52.5,3,98.47619047619048,196.952380952381,.4190476190476191,.4190476190476191,0,98.47619047619048
H011906,cabbage,2,putos,50,ILOILO,NEW LUCENA,25,20,1,243.75,487.5,1.25,1.25,0,243.75
H011907,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,140,AKLAN,IBAJAY,140,150,2,933.3333333333334,933.3333333333334,.9333333333333333,.9333333333333333,0,933.3333333333334
H011908,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,CABATUAN,80,80,3,500,1000,1,1,0,500
H011908,loaf bread,10,small,50,ILOILO,CABATUAN,5,41,2,67.5,675,.1219512195121951,.2,1,41.15853658536585
H011908,cabbage,1,bilog,50,ILOILO,CABATUAN,50,60,3,562.5,562.5,.8333333333333334,.8333333333333334,0,562.5
H011908,carrot,1,bilog,30,ILOILO,CABATUAN,30,30,1,170,170,1,1,0,170
H011908,camote tops,2,bugkos,20,ILOILO,CABATUAN,10,20,1,96.25,192.5,.5,.5,0,96.25
H011910,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,476,CAPIZ,CUARTERO,68,65,3,392.3076923076923,2746.153846153846,1.046153846153846,1.046153846153846,0,392.3076923076923
H011910,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,45,CAPIZ,CUARTERO,45,55,2,204.5454545454545,204.5454545454545,.8181818181818182,.8181818181818182,0,204.5454545454545
H011911,loaf bread,28,gagmay nga putos,140,ILOILO,JANIUAY,5,50,1,44,1232,.1,.2,1,22
H011911,"preserved or processed meat (tocino, tapa, longaniza, etc)",7,putos,315,ILOILO,JANIUAY,45,50,3,139.5,976.5,.9,.9,0,139.5
H011914,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,95,ILOILO,SAN JOAQUIN,95,87.5,2,407.1428571428571,407.1428571428571,1.085714285714286,1.085714285714286,0,407.1428571428571
H011916,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,binilog,44,ANTIQUE,TIBIAO,22,30,1,69.66666666666667,139.3333333333333,.7333333333333333,.7333333333333333,0,69.66666666666667
H011917,loaf bread,2,gagmay nga putos,84,ANTIQUE,BARBAZA,42,40,3,378,756,1.05,1.05,0,378
H011917,"crackers, cookies, buiscuits, chips/curls",3,putos,195,ANTIQUE,BARBAZA,65,79.5,3,44.96855345911949,134.9056603773585,.8176100628930818,.8176100628930818,0,44.96855345911949
H011917,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,105,ANTIQUE,BARBAZA,35,45,2,185.9164916028116,557.7494748084348,.7777777777777778,.7777777777777778,0,185.9164916028116
H011917,camote tops,3,bundle,30,ANTIQUE,BARBAZA,10,10,1,485.165456053739,1455.496368161217,1,1,0,485.165456053739
H011918,"crackers, cookies, buiscuits, chips/curls",5,putos,40,AKLAN,BURUANGA,8,8,3,309.6584139816356,1548.292069908178,1,1,0,309.6584139816356
H011920,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,130,CAPIZ,MA-AYON,65,80,3,304.6875,609.375,.8125,.8125,0,304.6875
H011920,"crackers, cookies, buiscuits, chips/curls",4,bilog,24,CAPIZ,MA-AYON,6,36.375,2,9.600000000000001,38.40000000000001,.1649484536082474,.2,1,7.917525773195877
H011924,chicken,1,whole (chicken),270,ANTIQUE,HAMTIC,270,270,3,1172.5,1172.5,1,1,0,1172.5
H011925,loaf bread,7,gagmay nga putos,40,ILOILO,BALASAN,5.714285714285714,70,1,44,308,.0816326530612245,.2,1,17.95918367346939
H011925,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,40,ILOILO,BALASAN,40,41.25,3,596.3636363636364,596.3636363636364,.9696969696969697,.9696969696969697,0,596.3636363636364
H011927,loaf bread,1,medium,75,ILOILO,LEMERY,75,65,1,553.8461538461539,553.8461538461539,1.153846153846154,1.153846153846154,0,553.8461538461539
H011927,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",750,gamay nga cup,140,ILOILO,LEMERY,.1866666666666667,40,1,11.5,8625,.0046666666666667,.2,1,.2683333333333334
H011928,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,bilog,120,ILOILO,OTON,60,71.5,3,209.7902097902098,419.5804195804196,.8391608391608392,.8391608391608392,0,209.7902097902098
H011928,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,gamay nga cup,30,ILOILO,OTON,30,50,1,51,51,.6,.6,0,51
H011929,loaf bread,1,gagmay nga putos,5,ILOILO,AJUY,5,28.75,2,80,80,.1739130434782609,.2,1,69.56521739130436
H011929,"crackers, cookies, buiscuits, chips/curls",1,bilog,10,ILOILO,AJUY,10,53,1,10,10,.1886792452830189,.2,1,9.433962264150942
H011931,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,70,CAPIZ,DAO,70,68.75,2,381.8181818181819,381.8181818181819,1.018181818181818,1.018181818181818,0,381.8181818181819
H011933,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,MAASIN,80,80,3,375,375,1,1,0,375
H011933,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,80,ILOILO,MAASIN,40,50,3,160,320,.8,.8,0,160
H011933,cabbage,1,bilog,10,ILOILO,MAASIN,10,40,1,141.875,141.875,.25,.25,0,141.875
H011933,carrot,1,bilog,10,ILOILO,MAASIN,10,30,1,47.5,47.5,.3333333333333333,.3333333333333333,0,47.5
H011935,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gamay nga cup,20,NEGROS OCCIDENTAL,VALLADOLID,10,25,1,40,80,.4,.4,0,40
H011936,"prawns, lobster, shrimp",2,tumpok,100,CAPIZ,SIGMA,50,50,2,280,560,1,1,0,280
H011936,"crackers, cookies, buiscuits, chips/curls",1,putos,70,CAPIZ,SIGMA,70,60,1,399.5868147886775,399.5868147886775,1.166666666666667,1.166666666666667,0,399.5868147886775
H011936,"preserved or processed meat (tocino, tapa, longaniza, etc)",5,putos,225,CAPIZ,SIGMA,45,50,1,223.0256677155996,1115.128338577998,.9,.9,0,223.0256677155996
H011936,camote tops,5,bugkos,50,CAPIZ,SIGMA,10,20,1,100,500,.5,.5,0,100
H011937,"preserved or processed meat (tocino, tapa, longaniza, etc)",4,binilog,56,AKLAN,ALTAVAS,14,12,1,79.04881322558768,316.1952529023507,1.166666666666667,1.166666666666667,0,79.04881322558768
H011939,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,240,ILOILO,SARA,80,77.5,2,387.0967741935484,1161.290322580645,1.032258064516129,1.032258064516129,0,387.0967741935484
H011940,loaf bread,1,medium,65,ILOILO,LEMERY,65,65,1,480.0000000000001,480.0000000000001,1,1,0,480.0000000000001
H011941,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,LEMERY,80,80,3,375,375,1,1,0,375
H011942,"preserved or processed meat (tocino, tapa, longaniza, etc)",4,putos,480,AKLAN,IBAJAY,120,110,2,422.7272727272727,1690.909090909091,1.090909090909091,1.090909090909091,0,422.7272727272727
H011944,loaf bread,1,medium,80,ILOILO,MINA,80,65.625,2,548.5714285714286,548.5714285714286,1.219047619047619,1.219047619047619,0,548.5714285714286
H011944,carrot,1,bilog,50,ILOILO,MINA,50,38,1,187.5,187.5,1.315789473684211,1.315789473684211,0,187.5
H011945,"prawns, lobster, shrimp",1,tumpok,50,CAPIZ,PILAR,50,50,1,400,400,1,1,0,400
H011945,"crackers, cookies, buiscuits, chips/curls",3,putos,180,CAPIZ,PILAR,60,51,2,328.9124544549167,986.73736336475,1.176470588235294,1.176470588235294,0,328.9124544549167
H011945,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,bilog,15,CAPIZ,PILAR,7.5,24,1,21.875,43.75,.3125,.3125,0,21.875
H011946,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,bilog,45,ANTIQUE,CULASI,45,45,1,250,250,1,1,0,250
H011946,camote tops,2,bugkos,30,ANTIQUE,CULASI,15,20,1,157.5,315,.75,.75,0,157.5
H011948,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",4,bilog,20,CAPIZ,SIGMA,5,12.5,1,16.04753708072447,64.19014832289787,.4,.4,0,16.04753708072447
H011950,loaf bread,1,daragkul nga putos,175,ANTIQUE,SAN REMIGIO,175,120,1,933.3333333333334,933.3333333333334,1.458333333333333,1.458333333333333,0,933.3333333333334
H011950,cabbage,2,binilog,50,ANTIQUE,SAN REMIGIO,25,60,2,208.3333333333333,416.6666666666667,.4166666666666667,.4166666666666667,0,208.3333333333333
H011950,carrot,1,binilog,30,ANTIQUE,SAN REMIGIO,30,40,1,123.75,123.75,.75,.75,0,123.75
H011951,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,45,NEGROS OCCIDENTAL,VALLADOLID,45,60,1,206.5398761046403,206.5398761046403,.75,.75,0,206.5398761046403
H011951,cabbage,2,bilog,30,NEGROS OCCIDENTAL,VALLADOLID,15,25,2,214.1576378976958,428.3152757953915,.6,.6,0,214.1576378976958
H011951,carrot,2,bilog,40,NEGROS OCCIDENTAL,VALLADOLID,20,17.5,2,171.1707245500145,342.341449100029,1.142857142857143,1.142857142857143,0,171.1707245500145
H011952,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,bilog,30,ILOILO,DUEAS,10,45,1,55.55555555555556,166.6666666666667,.2222222222222222,.2222222222222222,0,55.55555555555556
H011952,carrot,1,bilog,30,ILOILO,DUEAS,30,40,1,91.87500000000001,91.87500000000001,.75,.75,0,91.87500000000001
H011953,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,60,AKLAN,BURUANGA,60,75,1,300,300,.8,.8,0,300
H011955,"liquor (e.g, whisky, coconut wine)",4,lipid / lapad,360,NEGROS OCCIDENTAL,HINIGARAN,90,80,1,446.3433135005603,1785.373254002241,1.125,1.125,0,446.3433135005603
H011955,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",10,gamay nga cup,150,NEGROS OCCIDENTAL,HINIGARAN,15,35,3,42.85714285714286,428.5714285714286,.4285714285714285,.4285714285714285,0,42.85714285714286
H011956,loaf bread,1,medium,60,ILOILO,SAN ENRIQUE,60,70,1,385.7142857142857,385.7142857142857,.8571428571428571,.8571428571428571,0,385.7142857142857
H011956,"preserved or processed meat (tocino, tapa, longaniza, etc)",6,putos,350,ILOILO,SAN ENRIQUE,58.33333333333334,50,3,233.3333333333333,1400,1.166666666666667,1.166666666666667,0,233.3333333333333
H011957,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,210,CAPIZ,PANAY,70,75,3,350,1050,.9333333333333333,.9333333333333333,0,350
H011959,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,70,ILOILO,CABATUAN,70,80,3,437.5,437.5,.875,.875,0,437.5
H011959,"crackers, cookies, buiscuits, chips/curls",1,putos,58,ILOILO,CABATUAN,58,61.125,2,251.4519427402863,251.4519427402863,.9488752556237219,.9488752556237219,0,251.4519427402863
H011959,chicken,1,whole (chicken),250,ILOILO,CABATUAN,250,250,3,1110,1110,1,1,0,1110
H011961,chicken,1,bilog,250,NEGROS OCCIDENTAL,LA CASTELLANA,250,250,2,1015.453198159178,1015.453198159178,1,1,0,1015.453198159178
H011963,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,130,CAPIZ,SIGMA,130,50,1,645.1796300491274,645.1796300491274,2.6,2.6,0,645.1796300491274
H011964,loaf bread,1,gagmay nga putos,58,ILOILO,JANIUAY,58,50,1,255.2,255.2,1.16,1.16,0,255.2
H011965,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,130,CAPIZ,SIGMA,65,70,1,394.6183852487172,789.2367704974345,.9285714285714286,.9285714285714286,0,394.6183852487172
H011966,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,binilog,110,ANTIQUE,LIBERTAD,55,55,1,62.72225450233279,125.4445090046656,1,1,0,62.72225450233279
H011968,loaf bread,1,daragkul nga putos,75,ANTIQUE,SAN REMIGIO,75,120,1,400,400,.625,.625,0,400
H011968,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,70,ANTIQUE,SAN REMIGIO,70,70,3,250,250,1,1,0,250
H011970,"crackers, cookies, buiscuits, chips/curls",10,bilog,80,ANTIQUE,LAUA-AN,8,80,1,5.2,52,.1,.2,1,2.6
H011970,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,40,ANTIQUE,LAUA-AN,40,40.375,2,198.1424148606811,198.1424148606811,.9907120743034056,.9907120743034056,0,198.1424148606811
H011970,cabbage,1,bilog,50,ANTIQUE,LAUA-AN,50,65,1,553.8461538461538,553.8461538461538,.7692307692307693,.7692307692307693,0,553.8461538461538
H011970,carrot,1,bilog,20,ANTIQUE,LAUA-AN,20,28.75,3,76.52173913043478,76.52173913043478,.6956521739130435,.6956521739130435,0,76.52173913043478
H011970,camote tops,2,bundle,20,ANTIQUE,LAUA-AN,10,20,1,315,630,.5,.5,0,315
H011971,"crackers, cookies, buiscuits, chips/curls",1,putos,67,ILOILO,BALASAN,67,57.5,3,55.93043478260869,55.93043478260869,1.165217391304348,1.165217391304348,0,55.93043478260869
H011974,"crackers, cookies, buiscuits, chips/curls",2,putos,115,ANTIQUE,TOBIAS FORNIER,57.5,61.5,1,341.260162601626,682.520325203252,.9349593495934959,.9349593495934959,0,341.260162601626
H011975,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,ILOILO,OTON,65,77.5,2,314.516129032258,314.516129032258,.8387096774193549,.8387096774193549,0,314.516129032258
H011975,mango,7,bilog,150,ILOILO,OTON,21.42857142857143,57.5,2,61.49068322981365,430.4347826086956,.3726708074534161,.3726708074534161,0,61.49068322981365
H011975,"crackers, cookies, buiscuits, chips/curls",2,putos,150,ILOILO,OTON,75,57,3,59.21052631578948,118.421052631579,1.315789473684211,1.315789473684211,0,59.21052631578948
H011975,"preserved or processed meat (tocino, tapa, longaniza, etc)",6,bilog,53,ILOILO,OTON,8.833333333333334,40.25,3,9.32712215320911,55.96273291925466,.2194616977225673,.2194616977225673,0,9.32712215320911
H011976,loaf bread,2,medium,100,NEGROS OCCIDENTAL,ISABELA,50,70,1,321.4285714285714,642.8571428571429,.7142857142857143,.7142857142857143,0,321.4285714285714
H011976,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,150,NEGROS OCCIDENTAL,ISABELA,50,50,1,241.5671065551349,724.7013196654048,1,1,0,241.5671065551349
H011978,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,BAROTAC VIEJO,80,80,3,375,375,1,1,0,375
H011980,loaf bread,1,dalagku nga putos,85,ILOILO,OTON,85,91.5,2,594.535519125683,594.535519125683,.9289617486338798,.9289617486338798,0,594.535519125683
H011980,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,80,ILOILO,OTON,40,60,3,173.3333333333333,346.6666666666666,.6666666666666666,.6666666666666666,0,173.3333333333333
H011981,carrot,2,bilog,25,CAPIZ,TAPAZ,12.5,50,1,30,60,.25,.25,0,30
H011982,"liquor (e.g, whisky, coconut wine)",5,lipid / lapad,425,CAPIZ,PILAR,85,75,3,425,2125,1.133333333333333,1.133333333333333,0,425
H011983,"crackers, cookies, buiscuits, chips/curls",1,putos,65,CAPIZ,JAMINDAN,65,52,2,470.9096692012672,470.9096692012672,1.25,1.25,0,470.9096692012672
H011983,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,30,CAPIZ,JAMINDAN,30,40,1,180.6888433670073,180.6888433670073,.75,.75,0,180.6888433670073
H011986,"liquor (e.g, whisky, coconut wine)",4,lipid / lapad,340,ANTIQUE,TOBIAS FORNIER,85,80,2,398.4375,1593.75,1.0625,1.0625,0,398.4375
H011986,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,110,ANTIQUE,TOBIAS FORNIER,55,80,3,433.125,866.25,.6875,.6875,0,433.125
H011987,"crackers, cookies, buiscuits, chips/curls",2,putos,112,AKLAN,IBAJAY,56,65,1,275.9876814662063,551.9753629324126,.8615384615384616,.8615384615384616,0,275.9876814662063
H011987,chicken,2,whole (chicken),400,AKLAN,IBAJAY,200,250,1,1156,2312,.8,.8,0,1156
H011988,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,gamay nga cup,20,CAPIZ,PRESIDENT ROXAS,20,33.125,2,60.37735849056604,60.37735849056604,.6037735849056604,.6037735849056604,0,60.37735849056604
H011989,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,150,NEGROS OCCIDENTAL,LA CASTELLANA,75,80,1,377.734374062903,755.468748125806,.9375,.9375,0,377.734374062903
H011989,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,NEGROS OCCIDENTAL,LA CASTELLANA,45,45,1,214.248624014334,428.4972480286679,1,1,0,214.248624014334
H011990,"crackers, cookies, buiscuits, chips/curls",1,putos,68,ILOILO,JANIUAY,68,66.625,2,38.78424015009381,38.78424015009381,1.020637898686679,1.020637898686679,0,38.78424015009381
H011991,"liquor (e.g, whisky, coconut wine)",4,lipid / lapad,320,ILOILO,CALINOG,80,75,3,400,1600,1.066666666666667,1.066666666666667,0,400
H011992,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,170,ILOILO,LEON,85,80,2,398.4375,796.875,1.0625,1.0625,0,398.4375
H011994,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gamay nga cup,70,CAPIZ,SIGMA,35,40,2,59.0625,118.125,.875,.875,0,59.0625
H011995,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,150,ILOILO,TIGBAUAN,75,80,2,635.15625,1270.3125,.9375,.9375,0,635.15625
H011995,"crackers, cookies, buiscuits, chips/curls",15,bilog,120,ILOILO,TIGBAUAN,8,24,3,11.66666666666667,175,.3333333333333333,.3333333333333333,0,11.66666666666667
H011996,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,SAN JOAQUIN,80,87.5,2,342.8571428571428,342.8571428571428,.9142857142857143,.9142857142857143,0,342.8571428571428
H011996,camote tops,5,bugkos,50,ILOILO,SAN JOAQUIN,10,20,1,55,275,.5,.5,0,55
H011997,"crackers, cookies, buiscuits, chips/curls",5,putos,300,CAPIZ,SIGMA,60,60,1,342.5029841045807,1712.514920522904,1,1,0,342.5029841045807
H011997,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gamay nga cup,40,CAPIZ,SIGMA,20,40,2,33.75,67.5,.5,.5,0,33.75
H011999,loaf bread,1,medium,65,ILOILO,SAN DIONISIO,65,64.5,2,478.6821705426357,478.6821705426357,1.007751937984496,1.007751937984496,0,478.6821705426357
H011999,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,70,ILOILO,SAN DIONISIO,35,50,3,175,350,.7,.7,0,175
H012000,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,CAPIZ,SIGMA,65,70,1,394.6183852487172,394.6183852487172,.9285714285714286,.9285714285714286,0,394.6183852487172
H012001,"liquor (e.g, whisky, coconut wine)",1,long-neck,160,ILOILO,LEON,160,180,1,666.6666666666667,666.6666666666667,.8888888888888888,.8888888888888888,0,666.6666666666667
H012005,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",5,bilog,50,ANTIQUE,BUGASONG,10,20,1,50,250,.5,.5,0,50
H012006,loaf bread,6,gagmay nga putos,30,CAPIZ,IVISAN,5,50,1,72,432,.1,.2,1,36
H012006,"crackers, cookies, buiscuits, chips/curls",4,bilog,40,CAPIZ,IVISAN,10,43.125,2,6.956521739130435,27.82608695652174,.2318840579710145,.2318840579710145,0,6.956521739130435
