province,pull_municipal_city,cons_name,pull_nsu_unit,cleaned_nsu_unit,harmonized_nsu_unit,source,cell_merge_with,n_cell_merged,cause_label,in_MS_as,fallback_harmonized_nsu_unit,price_case_id
NEGROS OCCIDENTAL,PONTEVEDRA,camote,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,camote,tumpok(pile),tumpok,tumpok,Price Only,,1,empty/uncommon,,,12436.0
NEGROS OCCIDENTAL,PULUPANDAN,camote,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SAN ENRIQUE,camote,bilog,bilog,bilog,MS & Price,,1,,,,
NEGROS OCCIDENTAL,VALLADOLID,camote,bilog,bilog,bilog,MS & Price,,1,,,,
AKLAN,ALTAVAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,ALTAVAS,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,BANGA,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,BATAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,BATAN,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11518.0
AKLAN,BURUANGA,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,IBAJAY,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,IBAJAY,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11538.0
AKLAN,LIBACAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,LIBACAO,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,MADALAG,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,MADALAG,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11563.0
AKLAN,MAKATO,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,MALAY,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,MALAY,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11576.0
AKLAN,MALINAO,camote tops,2bond,2bond,2bond,MS & Price,,1,,,,
AKLAN,MALINAO,camote tops,3bugkos,3bugkos,3bugkos,MS & Price,,1,,,,
AKLAN,MALINAO,camote tops,1bugkus,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,MALINAO,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,NABAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,NABAS,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11597.0
AKLAN,NEW WASHINGTON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,NEW WASHINGTON,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
AKLAN,TANGALAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ANTIQUE,BARBAZA,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ANTIQUE,BELISON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,BUGASONG,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,BUGASONG,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11612.0
ANTIQUE,CULASI,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,CULASI,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11626.0
ANTIQUE,HAMTIC,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,HAMTIC,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11640.0
ANTIQUE,LAUA-AN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,LAUA-AN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ANTIQUE,LIBERTAD,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,LIBERTAD,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11674.0
ANTIQUE,PANDAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,PANDAN,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11689.0
ANTIQUE,PATNONGON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,PATNONGON,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11707.0
ANTIQUE,SAN REMIGIO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11726.0
ANTIQUE,SEBASTE,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,SEBASTE,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11743.0
ANTIQUE,SIBALOM,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,SIBALOM,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11755.0
ANTIQUE,TIBIAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,TIBIAO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11780.0
ANTIQUE,TOBIAS FORNIER,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,TOBIAS FORNIER,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ANTIQUE,VALDERRAMA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ANTIQUE,VALDERRAMA,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
CAPIZ,CUARTERO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,DAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,DUMALAG,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,DUMALAG,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11823.0
CAPIZ,DUMARAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,DUMARAO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11831.0
CAPIZ,IVISAN,camote tops,bugkos,bugkos,bugkos,Price Only,,1,empty/uncommon,,bundle,11837.0
CAPIZ,IVISAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
CAPIZ,JAMINDAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,JAMINDAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
CAPIZ,JAMINDAN,camote tops,cassava leaves,cassava leaves,cassava leaves,Price Only,,1,nonsensical (unmappable),,,11852.0
CAPIZ,MA-AYON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,MA-AYON,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11861.0
CAPIZ,MAMBUSAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11876.0
CAPIZ,PANAY,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,PANAY,camote tops,"cassava & malunggay leaves, paco or fern, squash leaves","cassava & malunggay leaves, paco or fern, squash leaves","cassava & malunggay leaves, paco or fern, squash leaves",Price Only,,1,nonsensical (unmappable),,,11889.0
CAPIZ,PANITAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,PILAR,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,PONTEVEDRA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,PRESIDENT ROXAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,SAPI-AN,camote tops,bugkos,bugkos,bugkos,Price Only,,1,empty/uncommon,,bundle,11936.0
CAPIZ,SAPI-AN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
CAPIZ,SIGMA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,SIGMA,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11950.0
CAPIZ,TAPAZ,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
CAPIZ,TAPAZ,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,11970.0
ILOILO,AJUY,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,ALIMODIAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,ANILAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BADIANGAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BADIANGAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,BALASAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BALASAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,BANATE,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BANATE,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12033.0
ILOILO,BAROTAC NUEVO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BAROTAC VIEJO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BAROTAC VIEJO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12054.0
ILOILO,BATAD,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,BATAD,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12075.0
ILOILO,BINGAWAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,CABATUAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,CABATUAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,CALINOG,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,CALINOG,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,CARLES,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,CARLES,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,CONCEPCION,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,CONCEPCION,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12113.0
ILOILO,DINGLE,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,DINGLE,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12123.0
ILOILO,DUEAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,DUEAS,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12141.0
ILOILO,DUMANGAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,DUMANGAS,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12155.0
ILOILO,ESTANCIA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,GUIMBAL,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,IGBARAS,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,JANIUAY,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,LAMBUNAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,LEGANES,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,LEMERY,camote tops,bugkos,bugkos,bugkos,Price Only,,1,empty/uncommon,,bundle,12233.0
ILOILO,LEMERY,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,LEON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,MAASIN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,MAASIN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,MAASIN,camote tops,bilog,bilog,pieces or units,Price Only,,1,nonsensical (unmappable),,,12264.0
ILOILO,MIAGAO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,MINA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,MINA,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12294.0
ILOILO,NEW LUCENA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,NEW LUCENA,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12310.0
ILOILO,OTON,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,OTON,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12316.0
ILOILO,POTOTAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN DIONISIO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN ENRIQUE,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,SAN JOAQUIN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN JOAQUIN,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12357.0
ILOILO,SAN MIGUEL,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SAN RAFAEL,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12371.0
ILOILO,SANTA BARBARA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SARA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,SARA,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12383.0
ILOILO,TIGBAUAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,TIGBAUAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
ILOILO,TUBUNGAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
ILOILO,TUBUNGAN,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12399.0
ILOILO,ZARRAGA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bugkos,bugkos,bugkos,Price Only,,1,empty/uncommon,,bundle,12410.0
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CANDONI,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CAUAYAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,CAUAYAN,camote tops,tumpok,tumpok,tumpok,Price Only,,1,nonsensical (unmappable),,,12420.0
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINIGARAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,HINOBA-AN (ASIA),camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ILOG,camote tops,bundle,bundle,bundle,MS & Price,,1,,,,
NEGROS OCCIDENTAL,ISABELA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,LA CASTELLANA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MANAPLA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,MURCIA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PONTEVEDRA,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,PULUPANDAN,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,SALVADOR BENEDICTO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,bugkos,12439.0
NEGROS OCCIDENTAL,SAN ENRIQUE,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
NEGROS OCCIDENTAL,TOBOSO,camote tops,bugkos,bugkos,bugkos,Price Only,,1,empty/uncommon,,,12442.0
NEGROS OCCIDENTAL,TOBOSO,camote tops,bundle,bundle,bundle,Price Only,,1,empty/uncommon,,,12443.0
NEGROS OCCIDENTAL,VALLADOLID,camote tops,bugkos,bugkos,bugkos,MS & Price,,1,,,,
AKLAN,ALTAVAS,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
AKLAN,ALTAVAS,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11498.0
AKLAN,BANGA,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,BATAN,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
AKLAN,BATAN,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11519.0
AKLAN,BURUANGA,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,IBAJAY,carrot,bilog,bilog,pieces or units,MS & Price,binilog; piraso,3,,,,
AKLAN,IBAJAY,carrot,binilog,binilog,pieces or units,Price Only,bilog; piraso,3,harmonizable,bilog,,11539.0
AKLAN,IBAJAY,carrot,piraso,piraso,pieces or units,Price Only,bilog; binilog,3,harmonizable,bilog,,11540.0
AKLAN,LIBACAO,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
AKLAN,LIBACAO,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11549.0
AKLAN,MADALAG,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
AKLAN,MADALAG,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11564.0
AKLAN,MAKATO,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,MALAY,carrot,bilog,bilog,pieces or units,MS & Price,binilog; piraso,3,,,,
AKLAN,MALAY,carrot,binilog,binilog,pieces or units,Price Only,bilog; piraso,3,harmonizable,bilog,,11577.0
AKLAN,MALAY,carrot,piraso,piraso,pieces or units,Price Only,bilog; binilog,3,harmonizable,bilog,,11578.0
AKLAN,MALINAO,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,NABAS,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,NEW WASHINGTON,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
AKLAN,TANGALAN,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BARBAZA,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,BELISON,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,BELISON,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11607.0
ANTIQUE,BUGASONG,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,BUGASONG,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11613.0
ANTIQUE,CULASI,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,CULASI,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11627.0
ANTIQUE,HAMTIC,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,HAMTIC,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11642.0
ANTIQUE,LAUA-AN,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,LAUA-AN,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11659.0
ANTIQUE,LIBERTAD,carrot,pack,pack,pack,Price Only,,1,empty/uncommon,,,11676.0
ANTIQUE,LIBERTAD,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,LIBERTAD,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11675.0
ANTIQUE,PANDAN,carrot,pack,pack,pack,Price Only,,1,empty/uncommon,,,11691.0
ANTIQUE,PANDAN,carrot,bilog,bilog,pieces or units,MS & Price,binilog; piraso,3,,,,
ANTIQUE,PANDAN,carrot,binilog,binilog,pieces or units,Price Only,bilog; piraso,3,harmonizable,bilog,,11690.0
ANTIQUE,PANDAN,carrot,piraso,piraso,pieces or units,Price Only,bilog; binilog,3,harmonizable,bilog,,11692.0
ANTIQUE,PATNONGON,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,PATNONGON,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11708.0
ANTIQUE,PATNONGON,carrot,mixmix,putos (mix vegetable),putos (mix vegetable),MS & Price,,1,,,,
ANTIQUE,SAN REMIGIO,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,SAN REMIGIO,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11727.0
ANTIQUE,SEBASTE,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,SEBASTE,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11744.0
ANTIQUE,SIBALOM,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,SIBALOM,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11756.0
ANTIQUE,SIBALOM,carrot,tumpok / plastic,tumpok,tumpok,Price Only,,1,nonsensical (unmappable),,,11757.0
ANTIQUE,TIBIAO,carrot,binilog,binilog,pieces or units,MS & Price,,1,,,,
ANTIQUE,TOBIAS FORNIER,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,TOBIAS FORNIER,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11790.0
ANTIQUE,VALDERRAMA,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ANTIQUE,VALDERRAMA,carrot,binilog,binilog,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11807.0
CAPIZ,CUARTERO,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DAO,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DAO,carrot,putos /mix mix,putos /mix mix,putos (mix vegetable),Price Only,,1,empty/uncommon,,,11821.0
CAPIZ,DUMALAG,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,DUMARAO,carrot,pack,pack,pack,Price Only,,1,empty/uncommon,,,11832.0
CAPIZ,DUMARAO,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,IVISAN,carrot,bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
CAPIZ,IVISAN,carrot,pieces or units,pieces or units,pieces or units,Price Only,bilog,2,harmonizable,bilog,,11838.0
CAPIZ,JAMINDAN,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,MA-AYON,carrot,pack,pack,pack,Price Only,,1,empty/uncommon,,,11863.0
CAPIZ,MA-AYON,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,MAMBUSAO,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PANAY,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PANAY,carrot,packs of mix veges,packs of mix veges,putos (mix vegetable),Price Only,,1,empty/uncommon,,,11890.0
CAPIZ,PANAY,carrot,tumpok,tumpok,tumpok,Price Only,,1,nonsensical (unmappable),,,11891.0
CAPIZ,PANITAN,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PANITAN,carrot,mixmix,putos (mix vegetable),putos (mix vegetable),Price Only,,1,empty/uncommon,,,11904.0
CAPIZ,PILAR,carrot,mix vegetables (per tumpok),mix vegetables (per tumpok),mix vegetables (per tumpok),Price Only,,1,nonsensical (unmappable),,,11912.0
CAPIZ,PILAR,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PONTEVEDRA,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PRESIDENT ROXAS,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,PRESIDENT ROXAS,carrot,mixmix,putos (mix vegetable),putos (mix vegetable),Price Only,,1,empty/uncommon,,,11934.0
CAPIZ,SAPI-AN,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,SAPI-AN,carrot,mixmix,putos (mix vegetable),putos (mix vegetable),Price Only,,1,empty/uncommon,,,11937.0
CAPIZ,SIGMA,carrot,mix slice of carrot,mix slice of carrot,mix slice of carrot,Price Only,,1,nonsensical (unmappable),,,11953.0
CAPIZ,SIGMA,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
CAPIZ,TAPAZ,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,AJUY,carrot,pack,pack,pack,MS & Price,,1,,,,
ILOILO,AJUY,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,ALIMODIAN,carrot,bilog,bilog,pieces or units,MS & Price,binilog,2,,,,
ILOILO,ALIMODIAN,carrot,binilog,binilog,pieces or units,MS & Price,bilog,2,,,,
ILOILO,ALIMODIAN,carrot,mixmix,putos (mix vegetable),putos (mix vegetable),Price Only,,1,empty/uncommon,,,11995.0
ILOILO,ANILAO,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BADIANGAN,carrot,bilog,bilog,pieces or units,MS & Price,,1,,,,
ILOILO,BALASAN,carrot,bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
ILOILO,BALASAN,carrot,pieces or units,pieces or units,pieces or units,MS & Price,bilog,2,,,,
ILOILO,BANATE,carrot,bilog,bilog,pieces or units,MS & Price,pieces or units,2,,,,
ILOILO,BANATE,carrot,pieces or units,pieces or units,pieces or units,Price Only,bilog,2,harmonizable,bilog,,12034.0
