id,pull_province,pull_municipal_city,pull_item,pull_nsu_unit,harmonized_nsu_unit,size,dim,corrected_weight,flat_group,nobs,nven,check_reason,vendor_id,market_name,store_stall_name
1935,ANTIQUE,BUGASONG,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,416,6,6,"flat group: 3+ vendors, one identical value",IKSDZMD2,Bugasong Public market,Eduardo Sari-sari store
2090,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",EZB7OF6P,Brgy.fe culasi,Aya and adie
2091,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",F98NT84G,Public market,Jethrich variety store
2092,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",FOZQNDKI,Brgy.fe culasi,Bebeth store
2093,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",H7TY869H,Culasi public market,Mateo variety store
2094,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",KEYEJ6MP,Culasi public market,Candazo minimart
2095,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",S3I4N1A9,Brgy.esperanza culasi,Lomogdang sari sari store
2096,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",UXFRSF2W,culasi roadside,Arzi sari sari store
2097,ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,444,8,8,"flat group: 3+ vendors, one identical value",WP8HATEU,culasi roadside,Olaso store
2303,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",0J89I86I,Poblacion 2 hamtic Antique,Marfil Sari-sari store
2304,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",0PFI5CGG,Malandog community Talipapa,Marycon Sari-sari store
2305,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",5YXIDQLX,Hamtic Public Market,Soria Sari-sari store
2306,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",FJUBQ70G,Hamtic Public Market,Pagunsan Variety Store
2308,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",MLUMLQWW,Poblacion 2 hamtic Antique,Double-k  Minimart
2310,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",UUGUNNBI,Malandog community Talipapa,JK Sari-sari store
2312,ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,medium_size,mL,750,481,8,8,"flat group: 3+ vendors, one identical value",VI8MSH1P,Malandog community Talipapa,QSA Sari-sari store
