province,pull_municipal_city,cons_name,harmonized_nsu_unit,n_price_spellings,n_weighed,n_unweighed,n_ms_weighings,kind
ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,9,all spellings weighed
ILOILO,SAN JOAQUIN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,8,all spellings weighed
ILOILO,SAN JOAQUIN,fresh fish,pieces or units,1,1,0,22,all spellings weighed
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,3,1,2,3,MIXED
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,6,all spellings weighed
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,5,all spellings weighed
ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,10,all spellings weighed
ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,9,all spellings weighed
ILOILO,SAN JOAQUIN,loaf bread,large packs,3,1,2,6,MIXED
ILOILO,SAN JOAQUIN,loaf bread,medium packs,2,1,1,6,MIXED
ILOILO,SAN JOAQUIN,loaf bread,small packs,2,1,1,1,MIXED
ILOILO,SAN JOAQUIN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ILOILO,SAN JOAQUIN,mango,pieces or units,1,1,0,10,all spellings weighed
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,1,0,9,all spellings weighed
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,1,0,5,all spellings weighed
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,0,1,0,no weighed spelling at all
ILOILO,SAN JOAQUIN,rice,salmon,1,1,0,2,all spellings weighed
ILOILO,SAN MIGUEL,cabbage,pieces or units,1,1,0,24,all spellings weighed
ILOILO,SAN MIGUEL,camote tops,bugkos,1,1,0,7,all spellings weighed
ILOILO,SAN MIGUEL,carrot,pieces or units,1,1,0,25,all spellings weighed
ILOILO,SAN MIGUEL,chicken,bilog,1,0,1,0,no weighed spelling at all
ILOILO,SAN MIGUEL,chicken,whole (chicken),1,1,0,8,all spellings weighed
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,10,all spellings weighed
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,8,all spellings weighed
ILOILO,SAN MIGUEL,fresh fish,pieces or units,1,1,0,8,all spellings weighed
ILOILO,SAN MIGUEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,8,all spellings weighed
ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,9,all spellings weighed
ILOILO,SAN MIGUEL,loaf bread,large packs,1,1,0,8,all spellings weighed
ILOILO,SAN MIGUEL,loaf bread,small packs,1,1,0,5,all spellings weighed
ILOILO,SAN MIGUEL,loaf bread,tama-tama nga putos,1,1,0,6,all spellings weighed
ILOILO,SAN MIGUEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
ILOILO,SAN MIGUEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ILOILO,SAN RAFAEL,cabbage,pack,1,1,0,3,all spellings weighed
ILOILO,SAN RAFAEL,cabbage,pieces or units,1,1,0,9,all spellings weighed
ILOILO,SAN RAFAEL,camote,bilog,1,1,0,9,all spellings weighed
ILOILO,SAN RAFAEL,camote tops,bugkos,1,1,0,3,all spellings weighed
ILOILO,SAN RAFAEL,camote tops,bundle,1,0,1,0,no weighed spelling at all
ILOILO,SAN RAFAEL,carrot,pack,1,0,1,0,no weighed spelling at all
ILOILO,SAN RAFAEL,carrot,pieces or units,1,1,0,9,all spellings weighed
ILOILO,SAN RAFAEL,chicken,bilog,1,1,0,3,all spellings weighed
ILOILO,SAN RAFAEL,chicken,whole (chicken),1,1,0,9,all spellings weighed
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,11,all spellings weighed
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,2,all spellings weighed
ILOILO,SAN RAFAEL,fresh fish,pack,3,0,3,0,no weighed spelling at all
ILOILO,SAN RAFAEL,fresh fish,pieces or units,1,1,0,9,all spellings weighed
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,1,0,7,all spellings weighed
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,1,all spellings weighed
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,4,all spellings weighed
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,1,all spellings weighed
ILOILO,SAN RAFAEL,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,5,all spellings weighed
ILOILO,SAN RAFAEL,loaf bread,large packs,2,2,0,3,all spellings weighed
ILOILO,SAN RAFAEL,loaf bread,medium packs,1,1,0,2,all spellings weighed
ILOILO,SAN RAFAEL,loaf bread,small packs,2,1,1,6,MIXED
ILOILO,SAN RAFAEL,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ILOILO,SAN RAFAEL,"prawns, lobster, shrimp",tumpok,1,0,1,0,no weighed spelling at all
ILOILO,SAN RAFAEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
ILOILO,SAN RAFAEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,0,1,0,no weighed spelling at all
ILOILO,SAN RAFAEL,rice,salmon,1,0,1,0,no weighed spelling at all
ILOILO,SANTA BARBARA,cabbage,pieces or units,1,1,0,26,all spellings weighed
ILOILO,SANTA BARBARA,camote,bilog,1,1,0,24,all spellings weighed
ILOILO,SANTA BARBARA,camote tops,bugkos,1,1,0,9,all spellings weighed
ILOILO,SANTA BARBARA,carrot,pieces or units,1,1,0,25,all spellings weighed
ILOILO,SANTA BARBARA,chicken,bilog,1,0,1,0,no weighed spelling at all
ILOILO,SANTA BARBARA,chicken,whole (chicken),1,1,0,15,all spellings weighed
ILOILO,SANTA BARBARA,fresh fish,pieces or units,1,1,0,24,all spellings weighed
ILOILO,SANTA BARBARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,8,all spellings weighed
ILOILO,SANTA BARBARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,5,all spellings weighed
ILOILO,SANTA BARBARA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,8,all spellings weighed
ILOILO,SANTA BARBARA,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,8,all spellings weighed
ILOILO,SANTA BARBARA,loaf bread,large packs,1,1,0,9,all spellings weighed
ILOILO,SANTA BARBARA,loaf bread,medium packs,1,1,0,9,all spellings weighed
ILOILO,SANTA BARBARA,loaf bread,small packs,1,1,0,9,all spellings weighed
ILOILO,SANTA BARBARA,mango,pieces or units,1,1,0,25,all spellings weighed
ILOILO,SANTA BARBARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,15,all spellings weighed
ILOILO,SANTA BARBARA,rice,salmon,1,0,1,0,no weighed spelling at all
ILOILO,SARA,cabbage,pieces or units,1,1,0,14,all spellings weighed
ILOILO,SARA,camote,bilog,1,1,0,10,all spellings weighed
ILOILO,SARA,camote tops,bugkos,1,1,0,6,all spellings weighed
ILOILO,SARA,camote tops,bundle,1,0,1,0,no weighed spelling at all
ILOILO,SARA,carrot,pieces or units,1,1,0,4,all spellings weighed
ILOILO,SARA,chicken,bilog,1,0,1,0,no weighed spelling at all
ILOILO,SARA,chicken,whole (chicken),1,1,0,12,all spellings weighed
ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,16,all spellings weighed
ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,6,all spellings weighed
ILOILO,SARA,fresh fish,pack,2,1,1,7,MIXED
ILOILO,SARA,fresh fish,pieces or units,2,1,1,14,MIXED
ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,6,MIXED
ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,6,all spellings weighed
ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,4,all spellings weighed
ILOILO,SARA,loaf bread,large packs,2,1,1,4,MIXED
ILOILO,SARA,loaf bread,medium packs,1,1,0,1,all spellings weighed
ILOILO,SARA,loaf bread,small packs,2,1,1,3,MIXED
ILOILO,SARA,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ILOILO,SARA,mango,pieces or units,1,1,0,9,all spellings weighed
ILOILO,SARA,"prawns, lobster, shrimp",tumpok,1,1,0,6,all spellings weighed
ILOILO,SARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
ILOILO,SARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,5,all spellings weighed
ILOILO,SARA,rice,gantang,1,1,0,5,all spellings weighed
ILOILO,SARA,rice,letse,1,0,1,0,no weighed spelling at all
ILOILO,SARA,rice,salmon,1,0,1,0,no weighed spelling at all
ILOILO,TIGBAUAN,cabbage,pieces or units,2,1,1,7,MIXED
ILOILO,TIGBAUAN,cabbage,putos (mix vegetable),1,1,0,3,all spellings weighed
ILOILO,TIGBAUAN,camote,bilog,1,1,0,5,all spellings weighed
ILOILO,TIGBAUAN,camote,small packs,1,1,0,6,all spellings weighed
ILOILO,TIGBAUAN,camote tops,bugkos,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,camote tops,bundle,1,1,0,8,all spellings weighed
ILOILO,TIGBAUAN,carrot,pieces or units,2,2,0,13,all spellings weighed
ILOILO,TIGBAUAN,carrot,putos (mix vegetable),1,1,0,3,all spellings weighed
ILOILO,TIGBAUAN,carrot,slice,1,0,1,0,no weighed spelling at all
ILOILO,TIGBAUAN,chicken,bilog,1,1,0,8,all spellings weighed
ILOILO,TIGBAUAN,chicken,pieces or units,1,1,0,4,all spellings weighed
ILOILO,TIGBAUAN,chicken,slice,1,1,0,2,all spellings weighed
ILOILO,TIGBAUAN,chicken,whole (chicken),1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",pack,1,1,0,7,all spellings weighed
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,2,1,1,9,MIXED
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,7,all spellings weighed
ILOILO,TIGBAUAN,fresh fish,pieces or units,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gallons,1,1,0,3,all spellings weighed
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,2,0,11,all spellings weighed
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",plastic cup,1,1,0,1,all spellings weighed
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,6,all spellings weighed
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,2,0,5,all spellings weighed
ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,loaf bread,large packs,2,2,0,8,all spellings weighed
ILOILO,TIGBAUAN,loaf bread,medium packs,1,1,0,5,all spellings weighed
ILOILO,TIGBAUAN,loaf bread,small packs,2,1,1,3,MIXED
ILOILO,TIGBAUAN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ILOILO,TIGBAUAN,mango,pieces or units,1,1,0,3,all spellings weighed
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,9,all spellings weighed
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,1,0,8,all spellings weighed
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,5,all spellings weighed
ILOILO,TIGBAUAN,rice,salmon,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,cabbage,pack,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,cabbage,pieces or units,2,1,1,5,MIXED
ILOILO,TUBUNGAN,camote tops,bugkos,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,camote tops,bundle,1,0,1,0,no weighed spelling at all
ILOILO,TUBUNGAN,carrot,pack,1,0,1,0,no weighed spelling at all
ILOILO,TUBUNGAN,carrot,pieces or units,2,1,1,4,MIXED
ILOILO,TUBUNGAN,chicken,bilog,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,chicken,pieces or units,1,0,1,0,no weighed spelling at all
ILOILO,TUBUNGAN,chicken,whole (chicken),2,0,2,0,no weighed spelling at all
ILOILO,TUBUNGAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,fresh fish,pieces or units,2,1,1,12,MIXED
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gallons,1,1,0,2,all spellings weighed
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,2,0,9,all spellings weighed
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,9,all spellings weighed
ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,9,all spellings weighed
ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,9,all spellings weighed
ILOILO,TUBUNGAN,loaf bread,large packs,2,1,1,5,MIXED
ILOILO,TUBUNGAN,loaf bread,medium packs,2,1,1,7,MIXED
ILOILO,TUBUNGAN,loaf bread,small packs,2,1,1,5,MIXED
ILOILO,TUBUNGAN,mango,pieces or units,2,1,1,5,MIXED
ILOILO,TUBUNGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,3,all spellings weighed
ILOILO,TUBUNGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,8,all spellings weighed
ILOILO,TUBUNGAN,rice,salmon,1,1,0,4,all spellings weighed
ILOILO,ZARRAGA,cabbage,pack,1,1,0,1,all spellings weighed
ILOILO,ZARRAGA,cabbage,pieces or units,1,1,0,15,all spellings weighed
ILOILO,ZARRAGA,camote tops,bugkos,1,1,0,4,all spellings weighed
ILOILO,ZARRAGA,carrot,pieces or units,1,1,0,5,all spellings weighed
ILOILO,ZARRAGA,chicken,bilog,1,1,0,13,all spellings weighed
ILOILO,ZARRAGA,chicken,pieces of fried chicken,1,1,0,4,all spellings weighed
ILOILO,ZARRAGA,fresh fish,pieces or units,1,1,0,18,all spellings weighed
ILOILO,ZARRAGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,3,all spellings weighed
ILOILO,ZARRAGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,5,all spellings weighed
ILOILO,ZARRAGA,loaf bread,large packs,1,1,0,6,all spellings weighed
ILOILO,ZARRAGA,loaf bread,medium packs,1,1,0,7,all spellings weighed
ILOILO,ZARRAGA,loaf bread,small packs,1,1,0,3,all spellings weighed
ILOILO,ZARRAGA,mango,pieces or units,1,1,0,4,all spellings weighed
ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,8,all spellings weighed
ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,11,all spellings weighed
ILOILO,ZARRAGA,rice,salmon,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,cabbage,pieces or units,1,1,0,9,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bugkos,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bundle,1,1,0,9,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,chicken,bilog,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,chicken,whole (chicken),1,1,0,9,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,large packs,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,medium packs,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,BINALBAGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,cabbage,pieces or units,1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bugkos,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bundle,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,carrot,pieces or units,1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,chicken,bilog,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,chicken,whole (chicken),2,1,1,3,MIXED
NEGROS OCCIDENTAL,CALATRAVA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,fresh fish,cup,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,"liquor (e.g, whisky, coconut wine)",cup,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,large packs,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,medium packs,2,1,1,3,MIXED
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,small packs,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,mango,pieces or units,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,"prawns, lobster, shrimp",tumpok,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CALATRAVA,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CALATRAVA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,cabbage,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,camote tops,bugkos,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,carrot,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,chicken,bilog,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,chicken,whole (chicken),1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,fresh fish,pieces or units,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,loaf bread,large packs,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,loaf bread,medium packs,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,loaf bread,small packs,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"prawns, lobster, shrimp",tumpok,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CANDONI,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,cabbage,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,camote,bilog,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,camote tops,bugkos,1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,camote tops,tumpok,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CAUAYAN,carrot,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,chicken,bilog,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CAUAYAN,chicken,pieces or units,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,chicken,whole (chicken),1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,fresh fish,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,fresh fish,tumpok,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,CAUAYAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,large packs,1,1,0,6,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium packs,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,small packs,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"prawns, lobster, shrimp",tumpok,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
NEGROS OCCIDENTAL,CAUAYAN,rice,salmon,1,0,1,0,no weighed spelling at all
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),cabbage,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),camote,bilog,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),camote tops,bugkos,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),carrot,pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,bilog,1,1,0,8,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,whole (chicken),1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),fresh fish,pieces or units,1,1,0,9,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,1,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large packs,1,1,0,9,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,medium packs,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,small packs,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,1,0,5,all spellings weighed
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,2,all spellings weighed
NEGROS OCCIDENTAL,HINIGARAN,cabbage,pieces or units,1,1,0,15,all spellings weighed
NEGROS OCCIDENTAL,HINIGARAN,camote,bilog,1,1,0,2,all spellings weighed
