idkey,id
AKLAN|BURUANGA|Cabbage|Binilog|9J68RJPG|large_size,315
AKLAN|BURUANGA|Cabbage|Binilog|KYVM5EY9|small_size,316
AKLAN|BURUANGA|Cabbage|Binilog|KYVM5EY9|medium_size,317
AKLAN|BURUANGA|Cabbage|Binilog|KYVM5EY9|large_size,318
AKLAN|BURUANGA|Cabbage|Binilog|N3LTQJV6|small_size,319
AKLAN|BURUANGA|Cabbage|Binilog|N3LTQJV6|medium_size,320
AKLAN|BURUANGA|Cabbage|Binilog|PG4ETB2C|small_size,321
AKLAN|BURUANGA|Cabbage|Binilog|PG4ETB2C|medium_size,322
AKLAN|BURUANGA|Cabbage|Binilog|TJYM76GP|small_size,323
AKLAN|BURUANGA|Cabbage|Small pack for pancit (noodles)|5RW3WA03|small_size,324
AKLAN|BURUANGA|Cabbage|Small pack for pancit (noodles)|MBMDRBYX|small_size,325
AKLAN|BURUANGA|Cabbage|Small pack for pancit (noodles)|Z6AQJHWS|small_size,326
AKLAN|BURUANGA|Camote tops|Bundle|S9Z8CRJQ|conventional_nsu,327
AKLAN|BURUANGA|Camote tops|Bundle|UTAM8ECP|conventional_nsu,328
AKLAN|BURUANGA|Camote|Binilog|11ZU5GXO|small_size,329
AKLAN|BURUANGA|Camote|Binilog|45SYAIT7|small_size,330
AKLAN|BURUANGA|Camote|Binilog|8EYYOCHC|small_size,331
AKLAN|BURUANGA|Camote|Binilog|E0TNWNHG|small_size,332
AKLAN|BURUANGA|Camote|Binilog|E0TNWNHG|medium_size,333
AKLAN|BURUANGA|Camote|Binilog|OIHJ9COL|small_size,334
AKLAN|BURUANGA|Camote|Binilog|OIHJ9COL|medium_size,335
AKLAN|BURUANGA|Camote|Binilog|UW8VWY7M|small_size,336
AKLAN|BURUANGA|Carrot|Binilog|93P0LO7W|small_size,337
AKLAN|BURUANGA|Carrot|Binilog|C5WQXS2D|small_size,338
AKLAN|BURUANGA|Carrot|Binilog|C5WQXS2D|medium_size,339
AKLAN|BURUANGA|Carrot|Binilog|C5WQXS2D|large_size,340
AKLAN|BURUANGA|Carrot|Binilog|GUOW1YPL|small_size,341
AKLAN|BURUANGA|Carrot|Binilog|GUOW1YPL|medium_size,342
AKLAN|BURUANGA|Carrot|Binilog|GUOW1YPL|large_size,343
AKLAN|BURUANGA|Carrot|Binilog|HDMT4CJF|small_size,344
AKLAN|BURUANGA|Carrot|Binilog|HDMT4CJF|medium_size,345
AKLAN|BURUANGA|Carrot|Binilog|N39JM9AM|small_size,346
AKLAN|BURUANGA|Carrot|Binilog|N39JM9AM|medium_size,347
AKLAN|BURUANGA|Carrot|Binilog|N39JM9AM|large_size,348
AKLAN|BURUANGA|Carrot|Binilog|OAZR615V|medium_size,349
AKLAN|BURUANGA|Chicken|Binilog|B13DEFPS|medium_size,350
AKLAN|BURUANGA|Chicken|Binilog|G5VV2V0E|medium_size,351
AKLAN|BURUANGA|Chicken|Binilog|RXFA96SY|medium_size,352
AKLAN|BURUANGA|Chicken|Whole (chicken)|12DZYGDU|large_size,353
AKLAN|BURUANGA|Chicken|Whole (chicken)|B01015XQ|medium_size,354
AKLAN|BURUANGA|Chicken|Whole (chicken)|BPAWJMMY|large_size,355
AKLAN|BURUANGA|Chicken|Whole (chicken)|CFGYYBTM|large_size,356
AKLAN|BURUANGA|Chicken|Whole (chicken)|EBQGUSHB|large_size,357
AKLAN|BURUANGA|Chicken|Whole (chicken)|TYX7AYBV|medium_size,358
AKLAN|BURUANGA|Chicken|Whole (chicken)|YS560Y1T|large_size,359
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Packs|SD6GK4SF|province_median,360
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|3D5HHDRI|mp25_price,361
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|3D5HHDRI|mp50_price,362
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|3D5HHDRI|mp75_price,363
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|59EQHA1D|mp25_price,364
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|59EQHA1D|mp50_price,365
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|59EQHA1D|mp75_price,366
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6231XDCI|mp25_price,367
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6231XDCI|mp50_price,368
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6231XDCI|mp75_price,369
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6UL1PUWX|mp25_price,370
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6UL1PUWX|mp50_price,371
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|6UL1PUWX|mp75_price,372
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|9HQHDRIJ|mp25_price,373
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|9HQHDRIJ|mp50_price,374
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|9HQHDRIJ|mp75_price,375
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|HIACVBA1|mp25_price,376
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|HIACVBA1|mp50_price,377
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|HIACVBA1|mp75_price,378
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|MADQCOGZ|mp25_price,379
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|MADQCOGZ|mp50_price,380
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|MADQCOGZ|mp75_price,381
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|ZV8PPOD6|mp25_price,382
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|ZV8PPOD6|mp50_price,383
AKLAN|BURUANGA|Crackers Cookies Buiscuits Chips/Curls|Putos|ZV8PPOD6|mp75_price,384
AKLAN|BURUANGA|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Packs|LDX01OWL|small_size,385
AKLAN|BURUANGA|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Packs|S7VL96E0|small_size,386
AKLAN|BURUANGA|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Packs|Y3I2W85Q|small_size,387
AKLAN|BURUANGA|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|maisot nga tasa|HU6OD5DQ|small_size,388
AKLAN|BURUANGA|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|maisot nga tasa|S9QT1T0L|small_size,389
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|2HOE0HBX|medium_size,390
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|6495FTWN|medium_size,391
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|AN4GNO8Y|medium_size,392
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|CRB6CP4C|medium_size,393
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|DE4JC3JZ|small_size,394
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|MUYLJDTD|medium_size,395
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|R5H9HC1G|medium_size,396
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|UPL1PJ23|medium_size,397
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Lipid / Lapad|YFUGLZYQ|medium_size,398
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|7J9LEHWZ|large_size,399
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|D4VTFEES|large_size,400
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|GI804AC1|large_size,401
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|J1LTAASE|large_size,402
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|JNR4FJQU|large_size,403
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|KE7VT61P|large_size,404
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|LZK1VG7K|large_size,405
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|VH2FR6CZ|large_size,406
AKLAN|BURUANGA|Liquor (e.g whisky coconut wine)|Long-neck|WW80S68I|large_size,407
AKLAN|BURUANGA|Loaf Bread|Dalagku nga Putos|BUP055M4|large_size,408
AKLAN|BURUANGA|Loaf Bread|Dalagku nga Putos|FEGVN1G0|large_size,409
AKLAN|BURUANGA|Loaf Bread|Dalagku nga Putos|S9R9BKX4|large_size,410
AKLAN|BURUANGA|Loaf Bread|Kasarangan nga putos|092ZG9DF|medium_size,411
AKLAN|BURUANGA|Loaf Bread|Kasarangan nga putos|0AMJA8WW|medium_size,412
AKLAN|BURUANGA|Loaf Bread|Kasarangan nga putos|1JM1AHCL|medium_size,413
AKLAN|BURUANGA|Loaf Bread|Kasarangan nga putos|6FO6B5DK|medium_size,414
AKLAN|BURUANGA|Loaf Bread|Kasarangan nga putos|EJKJA24C|medium_size,415
AKLAN|BURUANGA|Loaf Bread|Maisot nga putos|ABPCZNGQ|small_size,416
AKLAN|BURUANGA|Loaf Bread|Maisot nga putos|I054P35B|small_size,417
AKLAN|BURUANGA|Loaf Bread|Maisot nga putos|XWN6IHOT|small_size,418
AKLAN|BURUANGA|Loaf Bread|Maisot nga putos|ZJ5SIJ7F|small_size,419
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Binilog|JYWQGTBV|small_size,420
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Binilog|KRFNXN9V|small_size,421
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Binilog|OWG40X9F|small_size,422
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|55QOTD9Q|small_size,423
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|KSM23JYV|small_size,424
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|L82Y881N|small_size,425
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|M3L9NDI4|small_size,426
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|MT7CUWII|small_size,427
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|P6LVDIUR|small_size,428
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|RZUWP1QM|small_size,429
AKLAN|BURUANGA|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|UZL012E5|medium_size,430
AKLAN|IBAJAY|Cabbage|Bilog|58MYGOLN|small_size,431
AKLAN|IBAJAY|Cabbage|Bilog|58MYGOLN|medium_size,432
AKLAN|IBAJAY|Cabbage|Bilog|6LDY6MY3|small_size,433
AKLAN|IBAJAY|Cabbage|Bilog|6LDY6MY3|medium_size,434
AKLAN|IBAJAY|Cabbage|Bilog|6LDY6MY3|large_size,435
AKLAN|IBAJAY|Cabbage|Bilog|7VKL9EFN|small_size,436
AKLAN|IBAJAY|Cabbage|Bilog|7VKL9EFN|medium_size,437
AKLAN|IBAJAY|Cabbage|Bilog|7VKL9EFN|large_size,438
AKLAN|IBAJAY|Cabbage|Bilog|LZL5BUY7|small_size,439
AKLAN|IBAJAY|Cabbage|Bilog|LZL5BUY7|medium_size,440
AKLAN|IBAJAY|Cabbage|Bilog|LZL5BUY7|large_size,441
AKLAN|IBAJAY|Cabbage|Bilog|TE7PJOES|small_size,442
AKLAN|IBAJAY|Cabbage|Bilog|TE7PJOES|medium_size,443
AKLAN|IBAJAY|Cabbage|Bilog|TE7PJOES|large_size,444
AKLAN|IBAJAY|Camote tops|Bugkos|533ZY7P9|conventional_nsu,445
AKLAN|IBAJAY|Camote tops|Bugkos|F2G9OXY5|conventional_nsu,446
AKLAN|IBAJAY|Camote tops|Bugkos|MJOTZCQU|conventional_nsu,447
AKLAN|IBAJAY|Camote tops|Bugkos|VRVCL819|conventional_nsu,448
AKLAN|IBAJAY|Camote|Binilog|3BQNAWI9|small_size,449
AKLAN|IBAJAY|Camote|Binilog|3BQNAWI9|medium_size,450
AKLAN|IBAJAY|Camote|Binilog|3BQNAWI9|large_size,451
AKLAN|IBAJAY|Camote|Binilog|6KV4DVW1|small_size,452
AKLAN|IBAJAY|Camote|Binilog|6KV4DVW1|medium_size,453
AKLAN|IBAJAY|Camote|Binilog|6KV4DVW1|large_size,454
AKLAN|IBAJAY|Camote|Binilog|BDC6FHIA|small_size,455
AKLAN|IBAJAY|Camote|Binilog|BDC6FHIA|medium_size,456
AKLAN|IBAJAY|Camote|Binilog|BDC6FHIA|large_size,457
AKLAN|IBAJAY|Carrot|Bilog|GVYL2X2R|small_size,458
AKLAN|IBAJAY|Carrot|Bilog|GVYL2X2R|medium_size,459
AKLAN|IBAJAY|Carrot|Bilog|GVYL2X2R|large_size,460
AKLAN|IBAJAY|Carrot|Bilog|N1Y5AJ9V|small_size,461
AKLAN|IBAJAY|Carrot|Bilog|N1Y5AJ9V|medium_size,462
AKLAN|IBAJAY|Carrot|Bilog|N1Y5AJ9V|large_size,463
AKLAN|IBAJAY|Carrot|Bilog|OGDLHI1A|small_size,464
AKLAN|IBAJAY|Carrot|Bilog|OGDLHI1A|medium_size,465
AKLAN|IBAJAY|Carrot|Bilog|OGDLHI1A|large_size,466
AKLAN|IBAJAY|Carrot|Bilog|PUUO4P0C|small_size,467
AKLAN|IBAJAY|Carrot|Bilog|PUUO4P0C|medium_size,468
AKLAN|IBAJAY|Carrot|Bilog|PUUO4P0C|large_size,469
AKLAN|IBAJAY|Carrot|Bilog|VBQ8S6ZN|small_size,470
AKLAN|IBAJAY|Carrot|Bilog|VBQ8S6ZN|medium_size,471
AKLAN|IBAJAY|Carrot|Bilog|VBQ8S6ZN|large_size,472
AKLAN|IBAJAY|Chicken|Binilog|8AEJC3EA|large_size,473
AKLAN|IBAJAY|Chicken|Binilog|8X2S6S3F|small_size,474
AKLAN|IBAJAY|Chicken|Binilog|8X2S6S3F|medium_size,475
AKLAN|IBAJAY|Chicken|Binilog|8X2S6S3F|large_size,476
AKLAN|IBAJAY|Chicken|Binilog|FS5Q4YX0|small_size,477
AKLAN|IBAJAY|Chicken|Binilog|FS5Q4YX0|large_size,478
AKLAN|IBAJAY|Chicken|Binilog|OQ9I40QG|small_size,479
AKLAN|IBAJAY|Chicken|Whole (chicken)|14A6YXAW|large_size,480
AKLAN|IBAJAY|Chicken|Whole (chicken)|CK1ZWO31|large_size,481
AKLAN|IBAJAY|Chicken|Whole (chicken)|QA2TQ7S2|large_size,482
AKLAN|IBAJAY|Chicken|Whole (chicken)|SJESEC10|medium_size,483
AKLAN|IBAJAY|Chicken|Whole (chicken)|SJESEC10|large_size,484
AKLAN|IBAJAY|Chicken|Whole (chicken)|SMI7ZBUU|medium_size,485
AKLAN|IBAJAY|Chicken|Whole (chicken)|SMI7ZBUU|large_size,486
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|33HTJGGW|small_size,487
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|33HTJGGW|medium_size,488
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|9KDM3N3C|small_size,489
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|AMYER4BV|small_size,490
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|G3CINARW|small_size,491
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|H1PJYTPE|small_size,492
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|H1PJYTPE|medium_size,493
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|H1PJYTPE|large_size,494
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|RZSQD8RH|small_size,495
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|RZSQD8RH|medium_size,496
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|RZSQD8RH|large_size,497
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|UASIXKZK|small_size,498
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|UASIXKZK|medium_size,499
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Binilog|UASIXKZK|large_size,500
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Putos|FP7CEJIK|municipality_median,501
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Putos|KO5PZ6FF|municipality_median,502
AKLAN|IBAJAY|Crackers Cookies Buiscuits Chips/Curls|Putos|XLI497FV|municipality_median,503
AKLAN|IBAJAY|Fresh Fish|Binilog|0OEHOSQM|large_size,504
AKLAN|IBAJAY|Fresh Fish|Binilog|1Y04YINY|small_size,505
AKLAN|IBAJAY|Fresh Fish|Binilog|1Y04YINY|medium_size,506
AKLAN|IBAJAY|Fresh Fish|Binilog|1Y04YINY|large_size,507
AKLAN|IBAJAY|Fresh Fish|Binilog|ISNVUZI8|small_size,508
AKLAN|IBAJAY|Fresh Fish|Binilog|ISNVUZI8|medium_size,509
AKLAN|IBAJAY|Fresh Fish|Binilog|ISNVUZI8|large_size,510
AKLAN|IBAJAY|Fresh Fish|Binilog|KE10G01G|medium_size,511
AKLAN|IBAJAY|Fresh Fish|Binilog|LF25UT6E|large_size,512
AKLAN|IBAJAY|Fresh Fish|Binilog|TA61GW2R|small_size,513
AKLAN|IBAJAY|Fresh Fish|Binilog|TA61GW2R|medium_size,514
AKLAN|IBAJAY|Fresh Fish|Binilog|VBGDYPH5|small_size,515
AKLAN|IBAJAY|Fresh Fish|Binilog|VBGDYPH5|medium_size,516
AKLAN|IBAJAY|Fresh Fish|Binilog|VBGDYPH5|large_size,517
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Bilog|FBCR6VOY|small_size,518
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Bilog|JCUHS4RM|small_size,519
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Gamay nga Cup|M458SO7K|small_size,520
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Gamay nga Cup|W6O18T8M|small_size,521
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Gamay nga Cup|ZULTJ0DA|small_size,522
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Putos|4YA70KKX|small_size,523
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Putos|QW5DR1NE|small_size,524
AKLAN|IBAJAY|Ice cream sorbet edible ice (eg. ice-lolli halo-halo)|Putos|SMSECG7Y|small_size,525
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|2AL6P28N|medium_size,526
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|2QPC9JIA|medium_size,527
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|6EYPDVJ2|medium_size,528
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|SUGOLQ3X|medium_size,529
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|T7H3IJQ4|medium_size,530
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Lipid / Lapad|UB1W89Q6|medium_size,531
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|CHZUEOYR|medium_size,532
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|GR6J55BR|medium_size,533
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|GVCZONIB|medium_size,534
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|KK05SJI3|small_size,535
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|KK05SJI3|medium_size,536
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|KK05SJI3|large_size,537
AKLAN|IBAJAY|Liquor (e.g whisky coconut wine)|Long-neck|MMBYLPBR|medium_size,538
AKLAN|IBAJAY|Loaf Bread|Kasarangan nga putos|3VNNB5Z5|medium_size,539
AKLAN|IBAJAY|Loaf Bread|Kasarangan nga putos|V2ZUOL6Y|medium_size,540
AKLAN|IBAJAY|Loaf Bread|Mabahoe nga putos|16D33ZGT|large_size,541
AKLAN|IBAJAY|Loaf Bread|Mabahoe nga putos|QYZOG7S5|large_size,542
AKLAN|IBAJAY|Loaf Bread|Mabahoe nga putos|XKGXHOUE|large_size,543
AKLAN|IBAJAY|Loaf Bread|Small|J8NIZ3YF|small_size,544
AKLAN|IBAJAY|Loaf Bread|Small|VM28O11F|small_size,545
AKLAN|IBAJAY|Mango|Binilog|014ZDJ7V|small_size,546
AKLAN|IBAJAY|Mango|Binilog|014ZDJ7V|medium_size,547
AKLAN|IBAJAY|Mango|Binilog|014ZDJ7V|large_size,548
AKLAN|IBAJAY|Mango|Binilog|81YVZMP1|small_size,549
AKLAN|IBAJAY|Mango|Binilog|81YVZMP1|medium_size,550
AKLAN|IBAJAY|Mango|Binilog|81YVZMP1|large_size,551
AKLAN|IBAJAY|Mango|Binilog|CS6VPTAK|small_size,552
AKLAN|IBAJAY|Mango|Binilog|CS6VPTAK|medium_size,553
AKLAN|IBAJAY|Mango|Binilog|CS6VPTAK|large_size,554
AKLAN|IBAJAY|Mango|Binilog|E92THRNV|small_size,555
AKLAN|IBAJAY|Mango|Binilog|E92THRNV|medium_size,556
AKLAN|IBAJAY|Mango|Binilog|E92THRNV|large_size,557
AKLAN|IBAJAY|Mango|Binilog|W4LYSNFE|small_size,558
AKLAN|IBAJAY|Mango|Binilog|W4LYSNFE|medium_size,559
AKLAN|IBAJAY|Mango|Binilog|W4LYSNFE|large_size,560
AKLAN|IBAJAY|Prawns Lobster shrimp|Tumpok|1BDKXZWC|conventional_nsu,561
AKLAN|IBAJAY|Prawns Lobster shrimp|Tumpok|7W6GV3VZ|conventional_nsu,562
AKLAN|IBAJAY|Prawns Lobster shrimp|Tumpok|XY1SXIZP|conventional_nsu,563
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Binilog|MF6TL5AZ|small_size,564
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Binilog|Z73H219U|small_size,565
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|LEICBWT7|small_size,566
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|LEICBWT7|medium_size,567
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|LEICBWT7|large_size,568
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|SADP3A2K|small_size,569
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|SADP3A2K|medium_size,570
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|SADP3A2K|large_size,571
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|TNAR1DZQ|small_size,572
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|TNAR1DZQ|medium_size,573
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|XL5FHF3I|small_size,574
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|XL5FHF3I|medium_size,575
AKLAN|IBAJAY|Preserved or Processed Meat (Tocino Tapa Longaniza etc)|Putos|XL5FHF3I|large_size,576
AKLAN|LIBACAO|Cabbage|Binilog|1B30GDWA|medium_size,577
AKLAN|LIBACAO|Cabbage|Binilog|BLG160PX|small_size,578
AKLAN|LIBACAO|Cabbage|Binilog|BLG160PX|medium_size,579
AKLAN|LIBACAO|Cabbage|Binilog|BLG160PX|large_size,580
AKLAN|LIBACAO|Cabbage|Binilog|BVDSXENF|small_size,581
AKLAN|LIBACAO|Cabbage|Binilog|BVDSXENF|medium_size,582
AKLAN|LIBACAO|Cabbage|Binilog|BVDSXENF|large_size,583
AKLAN|LIBACAO|Cabbage|Binilog|C37IZG0U|small_size,584
AKLAN|LIBACAO|Cabbage|Binilog|C37IZG0U|medium_size,585
AKLAN|LIBACAO|Cabbage|Binilog|FRQGIRQE|small_size,586
AKLAN|LIBACAO|Cabbage|Binilog|FRQGIRQE|medium_size,587
AKLAN|LIBACAO|Cabbage|Binilog|FRQGIRQE|large_size,588
AKLAN|LIBACAO|Cabbage|Binilog|HNL78W19|small_size,589
AKLAN|LIBACAO|Cabbage|Binilog|HNL78W19|medium_size,590
AKLAN|LIBACAO|Cabbage|Binilog|TKX8IX60|small_size,591
AKLAN|LIBACAO|Cabbage|Binilog|TKX8IX60|medium_size,592
AKLAN|LIBACAO|Cabbage|Binilog|TKX8IX60|large_size,593
AKLAN|LIBACAO|Cabbage|Binilog|TZDWR5MY|small_size,594
AKLAN|LIBACAO|Cabbage|Binilog|TZDWR5MY|medium_size,595
AKLAN|LIBACAO|Cabbage|Binilog|TZDWR5MY|large_size,596
AKLAN|LIBACAO|Cabbage|Binilog|U0LQ9X38|medium_size,597
AKLAN|LIBACAO|Cabbage|Binilog|U0LQ9X38|large_size,598
AKLAN|LIBACAO|Camote tops|Bugkos|3093HQBU|conventional_nsu,599
AKLAN|LIBACAO|Camote tops|Bugkos|E33EN07M|conventional_nsu,600
AKLAN|LIBACAO|Camote tops|Bugkos|Z15Y4QUC|conventional_nsu,601
AKLAN|LIBACAO|Camote tops|Bundle|BN34DY7Y|conventional_nsu,602
AKLAN|LIBACAO|Camote tops|Bundle|XXW6VVGN|conventional_nsu,603
AKLAN|LIBACAO|Camote tops|Bundle|Z1AMLDKU|conventional_nsu,604
AKLAN|LIBACAO|Carrot|Bilog|89O1V7D4|small_size,605
AKLAN|LIBACAO|Carrot|Bilog|CAY15BCO|small_size,606
AKLAN|LIBACAO|Carrot|Bilog|CAY15BCO|medium_size,607
AKLAN|LIBACAO|Carrot|Bilog|CAY15BCO|large_size,608
AKLAN|LIBACAO|Carrot|Bilog|CR47ZGTW|small_size,609
AKLAN|LIBACAO|Carrot|Bilog|GUL1RXTA|small_size,610
AKLAN|LIBACAO|Carrot|Bilog|GUL1RXTA|medium_size,611
AKLAN|LIBACAO|Carrot|Bilog|MO5GAOHU|small_size,612
AKLAN|LIBACAO|Carrot|Bilog|OVNPSNCB|small_size,613
AKLAN|LIBACAO|Carrot|Bilog|OVNPSNCB|medium_size,614
AKLAN|LIBACAO|Carrot|Bilog|W5P8T5SQ|small_size,615
