province,pull_municipal_city,cons_name,unit_lbl,freq_ms,freq_price,source
ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,6,3,MS & Price
ILOILO,OTON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,8,3,MS & Price
ILOILO,OTON,rice,salmon,4,3,MS & Price
ILOILO,POTOTAN,cabbage,1/2 of whole,5,1,MS & Price
ILOILO,POTOTAN,cabbage,bilog,18,1,MS & Price
ILOILO,POTOTAN,camote tops,bugkos,11,1,MS & Price
ILOILO,POTOTAN,carrot,bilog,22,1,MS & Price
ILOILO,POTOTAN,chicken,whole (chicken),10,3,MS & Price
ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",bilog,10,1,MS & Price
ILOILO,POTOTAN,"crackers, cookies, buiscuits, chips/curls",putos,15,3,MS & Price
ILOILO,POTOTAN,fresh fish,bilog,12,3,MS & Price
ILOILO,POTOTAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,6,3,MS & Price
ILOILO,POTOTAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,10,1,MS & Price
ILOILO,POTOTAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ice cream in cone,7,1,MS & Price
ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,9,3,MS & Price
ILOILO,POTOTAN,"liquor (e.g, whisky, coconut wine)",long-neck,9,3,MS & Price
ILOILO,POTOTAN,loaf bread,large,8,3,MS & Price
ILOILO,POTOTAN,loaf bread,medium,8,1,MS & Price
ILOILO,POTOTAN,loaf bread,small,1,1,MS & Price
ILOILO,POTOTAN,mango,bilog,19,3,MS & Price
ILOILO,POTOTAN,pork,pieces,7,2,MS & Price
ILOILO,POTOTAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,5,1,MS & Price
ILOILO,POTOTAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,7,3,MS & Price
ILOILO,POTOTAN,rice,salmon,1,3,MS & Price
ILOILO,SAN DIONISIO,cabbage,bilog,4,1,MS & Price
ILOILO,SAN DIONISIO,cabbage,sliced,2,1,MS & Price
ILOILO,SAN DIONISIO,camote,bilog,13,2,MS & Price
ILOILO,SAN DIONISIO,camote tops,bugkos,4,1,MS & Price
ILOILO,SAN DIONISIO,carrot,bilog,9,3,MS & Price
ILOILO,SAN DIONISIO,chicken,bilog,3,3,MS & Price
ILOILO,SAN DIONISIO,"crackers, cookies, buiscuits, chips/curls",bilog,1,1,MS & Price
ILOILO,SAN DIONISIO,"crackers, cookies, buiscuits, chips/curls",putos,7,3,MS & Price
ILOILO,SAN DIONISIO,fresh fish,bilog,3,3,MS & Price
ILOILO,SAN DIONISIO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,4,3,MS & Price
ILOILO,SAN DIONISIO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,7,3,MS & Price
ILOILO,SAN DIONISIO,loaf bread,medium,9,3,MS & Price
ILOILO,SAN DIONISIO,loaf bread,tama-tama nga putos,1,3,MS & Price
ILOILO,SAN DIONISIO,mango,bilog,4,1,MS & Price
ILOILO,SAN DIONISIO,"prawns, lobster, shrimp",tumpok,3,1,MS & Price
ILOILO,SAN DIONISIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",lata,4,2,MS & Price
ILOILO,SAN DIONISIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,3,MS & Price
ILOILO,SAN ENRIQUE,cabbage,bilog,13,3,MS & Price
ILOILO,SAN ENRIQUE,cabbage,pack of ice wrapper,2,1,MS & Price
ILOILO,SAN ENRIQUE,camote,bilog,8,1,MS & Price
ILOILO,SAN ENRIQUE,camote tops,bugkos,5,1,MS & Price
ILOILO,SAN ENRIQUE,camote tops,bundle,3,1,MS & Price
ILOILO,SAN ENRIQUE,carrot,bilog,9,1,MS & Price
ILOILO,SAN ENRIQUE,chicken,whole (chicken),4,3,MS & Price
ILOILO,SAN ENRIQUE,"crackers, cookies, buiscuits, chips/curls",bilog,7,3,MS & Price
ILOILO,SAN ENRIQUE,"crackers, cookies, buiscuits, chips/curls",putos,7,3,MS & Price
ILOILO,SAN ENRIQUE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,3,MS & Price
ILOILO,SAN ENRIQUE,fresh fish,bilog,3,15,MS & Price
ILOILO,SAN ENRIQUE,fresh fish,packs,1,3,MS & Price
ILOILO,SAN ENRIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,3,MS & Price
ILOILO,SAN ENRIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gmay nga cup,2,1,MS & Price
ILOILO,SAN ENRIQUE,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,2,1,MS & Price
ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",lipid / lapad,8,3,MS & Price
ILOILO,SAN ENRIQUE,"liquor (e.g, whisky, coconut wine)",long-neck,6,2,MS & Price
ILOILO,SAN ENRIQUE,loaf bread,large,3,1,MS & Price
ILOILO,SAN ENRIQUE,loaf bread,medium,3,1,MS & Price
ILOILO,SAN ENRIQUE,loaf bread,small,2,1,MS & Price
ILOILO,SAN ENRIQUE,"prawns, lobster, shrimp",pieces,1,1,MS & Price
ILOILO,SAN ENRIQUE,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
ILOILO,SAN JOAQUIN,cabbage,bilog,11,3,MS & Price
ILOILO,SAN JOAQUIN,cabbage,putos,3,1,MS & Price
ILOILO,SAN JOAQUIN,camote,bilog,13,1,MS & Price
ILOILO,SAN JOAQUIN,camote tops,bugkos,10,1,MS & Price
ILOILO,SAN JOAQUIN,carrot,bilog,13,1,MS & Price
ILOILO,SAN JOAQUIN,chicken,bilog,6,3,MS & Price
ILOILO,SAN JOAQUIN,chicken,binilog,1,3,MS & Price
ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",bilog,9,3,MS & Price
ILOILO,SAN JOAQUIN,"crackers, cookies, buiscuits, chips/curls",putos,9,3,MS & Price
ILOILO,SAN JOAQUIN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,8,1,MS & Price
ILOILO,SAN JOAQUIN,fresh fish,bilog,22,1,MS & Price
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,3,1,MS & Price
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,5,1,MS & Price
ILOILO,SAN JOAQUIN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,6,2,MS & Price
ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,10,3,MS & Price
ILOILO,SAN JOAQUIN,"liquor (e.g, whisky, coconut wine)",long-neck,9,1,MS & Price
ILOILO,SAN JOAQUIN,loaf bread,daragkul nga putos,6,4,MS & Price
ILOILO,SAN JOAQUIN,loaf bread,gagmay nga putos,1,2,MS & Price
ILOILO,SAN JOAQUIN,loaf bread,medium,6,1,MS & Price
ILOILO,SAN JOAQUIN,mango,bilog,10,3,MS & Price
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",binilog,5,2,MS & Price
ILOILO,SAN JOAQUIN,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,9,2,MS & Price
ILOILO,SAN JOAQUIN,rice,salmon,2,3,MS & Price
ILOILO,SAN MIGUEL,cabbage,bilog,24,2,MS & Price
ILOILO,SAN MIGUEL,camote tops,bugkos,7,1,MS & Price
ILOILO,SAN MIGUEL,carrot,bilog,25,1,MS & Price
ILOILO,SAN MIGUEL,chicken,whole (chicken),8,3,MS & Price
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",bilog,10,3,MS & Price
ILOILO,SAN MIGUEL,"crackers, cookies, buiscuits, chips/curls",putos,8,3,MS & Price
ILOILO,SAN MIGUEL,fresh fish,bilog,8,2,MS & Price
ILOILO,SAN MIGUEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1.3 galon,1,1,MS & Price
ILOILO,SAN MIGUEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,8,1,MS & Price
ILOILO,SAN MIGUEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,9,3,MS & Price
ILOILO,SAN MIGUEL,loaf bread,dalagku nga putos,8,1,MS & Price
ILOILO,SAN MIGUEL,loaf bread,gagmay nga putos,5,3,MS & Price
ILOILO,SAN MIGUEL,loaf bread,tama-tama nga putos,6,3,MS & Price
ILOILO,SAN MIGUEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,2,1,MS & Price
ILOILO,SAN MIGUEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
ILOILO,SAN RAFAEL,cabbage,bilog,9,1,MS & Price
ILOILO,SAN RAFAEL,cabbage,putos,3,1,MS & Price
ILOILO,SAN RAFAEL,camote,bilog,9,1,MS & Price
ILOILO,SAN RAFAEL,camote tops,bugkos,3,1,MS & Price
ILOILO,SAN RAFAEL,carrot,bilog,9,1,MS & Price
ILOILO,SAN RAFAEL,chicken,bilog,3,3,MS & Price
ILOILO,SAN RAFAEL,chicken,whole (chicken),9,3,MS & Price
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",bilog,11,3,MS & Price
ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",putos,2,3,MS & Price
ILOILO,SAN RAFAEL,fresh fish,bilog,9,3,MS & Price
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,1,3,MS & Price
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,7,2,MS & Price
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,1,1,MS & Price
ILOILO,SAN RAFAEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,4,2,MS & Price
ILOILO,SAN RAFAEL,"liquor (e.g, whisky, coconut wine)",lipid / lapad,5,3,MS & Price
ILOILO,SAN RAFAEL,loaf bread,dalagku nga putos,1,3,MS & Price
ILOILO,SAN RAFAEL,loaf bread,large,2,3,MS & Price
ILOILO,SAN RAFAEL,loaf bread,medium,2,1,MS & Price
ILOILO,SAN RAFAEL,loaf bread,small,6,1,MS & Price
ILOILO,SAN RAFAEL,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,1,MS & Price
ILOILO,SANTA BARBARA,cabbage,bilog,26,1,MS & Price
ILOILO,SANTA BARBARA,camote,bilog,24,1,MS & Price
ILOILO,SANTA BARBARA,camote tops,bugkos,9,1,MS & Price
ILOILO,SANTA BARBARA,carrot,bilog,25,1,MS & Price
ILOILO,SANTA BARBARA,chicken,whole (chicken),15,3,MS & Price
ILOILO,SANTA BARBARA,fresh fish,bilog,24,3,MS & Price
ILOILO,SANTA BARBARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,8,1,MS & Price
ILOILO,SANTA BARBARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,5,1,MS & Price
ILOILO,SANTA BARBARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,8,3,MS & Price
ILOILO,SANTA BARBARA,"liquor (e.g, whisky, coconut wine)",long-neck,8,1,MS & Price
ILOILO,SANTA BARBARA,loaf bread,large,9,1,MS & Price
ILOILO,SANTA BARBARA,loaf bread,medium,9,1,MS & Price
ILOILO,SANTA BARBARA,loaf bread,small,9,3,MS & Price
ILOILO,SANTA BARBARA,mango,bilog,25,2,MS & Price
ILOILO,SANTA BARBARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,15,3,MS & Price
ILOILO,SARA,cabbage,bilog,15,3,MS & Price
ILOILO,SARA,camote,bilog,10,2,MS & Price
ILOILO,SARA,camote tops,bugkos,6,1,MS & Price
ILOILO,SARA,carrot,bilog,4,1,MS & Price
ILOILO,SARA,chicken,whole (chicken),12,3,MS & Price
ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",bilog,16,3,MS & Price
ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",putos,6,3,MS & Price
ILOILO,SARA,fresh fish,bilog,14,3,MS & Price
ILOILO,SARA,fresh fish,per pack,7,1,MS & Price
ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,6,3,MS & Price
ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,6,3,MS & Price
ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,6,3,MS & Price
ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",long-neck,4,2,MS & Price
ILOILO,SARA,loaf bread,large,4,3,MS & Price
ILOILO,SARA,loaf bread,medium,1,3,MS & Price
ILOILO,SARA,loaf bread,small,3,3,MS & Price
ILOILO,SARA,mango,bilog,9,1,MS & Price
ILOILO,SARA,"prawns, lobster, shrimp",tumpok,6,2,MS & Price
ILOILO,SARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,MS & Price
ILOILO,SARA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,5,3,MS & Price
ILOILO,SARA,rice,ganta,5,2,MS & Price
ILOILO,TIGBAUAN,cabbage,pieces or units,9,1,MS & Price
ILOILO,TIGBAUAN,cabbage,putos,3,1,MS & Price
ILOILO,TIGBAUAN,camote,bilog,7,1,MS & Price
ILOILO,TIGBAUAN,camote,packs in cellophane,7,1,MS & Price
ILOILO,TIGBAUAN,camote tops,bugkos,9,1,MS & Price
ILOILO,TIGBAUAN,camote tops,bundle,9,1,MS & Price
ILOILO,TIGBAUAN,carrot,bilog,9,1,MS & Price
ILOILO,TIGBAUAN,carrot,pieces or units,7,1,MS & Price
ILOILO,TIGBAUAN,carrot,putos,3,1,MS & Price
ILOILO,TIGBAUAN,chicken,bilog,8,3,MS & Price
ILOILO,TIGBAUAN,chicken,pieces or units,5,1,MS & Price
ILOILO,TIGBAUAN,chicken,slice,5,1,MS & Price
ILOILO,TIGBAUAN,chicken,whole (chicken),9,3,MS & Price
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",bilog,9,3,MS & Price
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",packs,7,1,MS & Price
ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",putos,9,3,MS & Price
ILOILO,TIGBAUAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,7,1,MS & Price
ILOILO,TIGBAUAN,fresh fish,bilog,21,3,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,8,3,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gallon,3,1,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,4,3,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,3,1,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",plastic cup,1,1,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,6,3,MS & Price
ILOILO,TIGBAUAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,MS & Price
ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,9,3,MS & Price
ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,9,4,MS & Price
ILOILO,TIGBAUAN,loaf bread,dalagku nga putos,6,3,MS & Price
ILOILO,TIGBAUAN,loaf bread,gagmay nga putos,3,3,MS & Price
ILOILO,TIGBAUAN,loaf bread,large,2,3,MS & Price
ILOILO,TIGBAUAN,loaf bread,medium,5,3,MS & Price
ILOILO,TIGBAUAN,mango,bilog,4,3,MS & Price
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,9,3,MS & Price
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",packs,8,3,MS & Price
ILOILO,TIGBAUAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,5,3,MS & Price
ILOILO,TIGBAUAN,rice,salmon,3,3,MS & Price
ILOILO,TUBUNGAN,cabbage,bilog,5,1,MS & Price
ILOILO,TUBUNGAN,cabbage,pack,3,1,MS & Price
ILOILO,TUBUNGAN,camote tops,bugkos,3,1,MS & Price
ILOILO,TUBUNGAN,carrot,bilog,4,1,MS & Price
ILOILO,TUBUNGAN,chicken,bilog,3,3,MS & Price
ILOILO,TUBUNGAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,3,3,MS & Price
ILOILO,TUBUNGAN,fresh fish,bilog,12,1,MS & Price
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,8,1,MS & Price
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",binilog,1,1,MS & Price
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gallon,2,1,MS & Price
ILOILO,TUBUNGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,9,2,MS & Price
ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,9,3,MS & Price
ILOILO,TUBUNGAN,"liquor (e.g, whisky, coconut wine)",long-neck,9,3,MS & Price
ILOILO,TUBUNGAN,loaf bread,daragkul nga putos,5,3,MS & Price
ILOILO,TUBUNGAN,loaf bread,gagmay nga putos,5,2,MS & Price
ILOILO,TUBUNGAN,loaf bread,medium,7,3,MS & Price
ILOILO,TUBUNGAN,mango,bilog,5,1,MS & Price
ILOILO,TUBUNGAN,"mineral or spring water, all drinking water sold in containers",6 liters of water (2 blue container),8,1,MS & Price
ILOILO,TUBUNGAN,"mineral or spring water, all drinking water sold in containers",each 10 litres of gallon,4,1,MS & Price
ILOILO,TUBUNGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,3,1,MS & Price
ILOILO,TUBUNGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,8,3,MS & Price
ILOILO,TUBUNGAN,rice,salmon,4,3,MS & Price
ILOILO,ZARRAGA,cabbage,bilog,15,1,MS & Price
ILOILO,ZARRAGA,cabbage,putos,1,1,MS & Price
ILOILO,ZARRAGA,camote tops,bugkos,4,1,MS & Price
ILOILO,ZARRAGA,carrot,bilog,5,1,MS & Price
ILOILO,ZARRAGA,chicken,bilog,13,3,MS & Price
ILOILO,ZARRAGA,chicken,pieces of fried chicken,4,1,MS & Price
ILOILO,ZARRAGA,fresh fish,bilog,18,1,MS & Price
ILOILO,ZARRAGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,3,3,MS & Price
ILOILO,ZARRAGA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
ILOILO,ZARRAGA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,5,3,MS & Price
ILOILO,ZARRAGA,loaf bread,large,6,3,MS & Price
ILOILO,ZARRAGA,loaf bread,medium,7,1,MS & Price
ILOILO,ZARRAGA,loaf bread,small,3,1,MS & Price
ILOILO,ZARRAGA,mango,bilog,4,1,MS & Price
ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,8,1,MS & Price
ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,11,3,MS & Price
ILOILO,ZARRAGA,rice,salmon,1,2,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,cabbage,bilog,9,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bugkos,2,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,camote tops,bundle,9,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,chicken,bilog,1,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,chicken,whole (chicken),9,2,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,5,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,6,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,large,4,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,loaf bread,medium,5,1,MS & Price
NEGROS OCCIDENTAL,BINALBAGAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,cabbage,bilog,6,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,camote tops,bundle,4,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,carrot,bilog,6,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,chicken,whole (chicken),3,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,2,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,3,3,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,5,3,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"liquor (e.g, whisky, coconut wine)",long-neck,5,2,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,large,1,2,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,loaf bread,medium,3,3,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,mango,bilog,4,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,MS & Price
NEGROS OCCIDENTAL,CALATRAVA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,3,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,cabbage,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,camote tops,bugkos,1,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,carrot,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,chicken,bilog,2,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,chicken,whole (chicken),2,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,"drinks at restaurant, hotel, cafe, or kiosk",pieces,3,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,fresh fish,bilog,1,2,MS & Price
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,2,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,3,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",lipid / lapad,4,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,"liquor (e.g, whisky, coconut wine)",long-neck,3,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,loaf bread,large,2,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,loaf bread,medium,3,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,loaf bread,small,2,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,"prawns, lobster, shrimp",tumpok,1,1,MS & Price
NEGROS OCCIDENTAL,CANDONI,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,2,3,MS & Price
NEGROS OCCIDENTAL,CANDONI,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,cabbage,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,camote,bilog,2,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,camote tops,bugkos,6,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,carrot,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,chicken,binilog,2,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,chicken,whole (chicken),6,3,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,fresh fish,bilog,3,2,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,2,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,5,3,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"liquor (e.g, whisky, coconut wine)",long-neck,5,3,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,large,6,3,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,medium,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,loaf bread,small,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"prawns, lobster, shrimp",tumpok,3,1,MS & Price
NEGROS OCCIDENTAL,CAUAYAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,4,3,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),cabbage,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),camote,bilog,2,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),camote tops,bugkos,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),carrot,bilog,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,bilog,8,3,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),chicken,whole (chicken),3,3,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),fresh fish,bilog,9,2,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",bilog,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",gamay nga cup,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,3,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),"liquor (e.g, whisky, coconut wine)",lipid / lapad,3,3,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,large,9,1,MS & Price
NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),loaf bread,medium,2,1,MS & Price
