pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,share_uncertain,d_thin
ILOILO,"liquor (e.g, whisky, coconut wine)",SARA,long-neck,180,1,mL,0,1,1,1,,750,4,0,0,1,1,0,3,750,.24,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",SARA,long-neck,130,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,loaf bread,SARA,large packs,76.25,1,g,0,2,2,1,,477.5,2,0,0,1,2,0,3,477.5,.1596858638743456,,0,1
ILOILO,loaf bread,SARA,large packs,170,2,g,0,2,2,1,,720,2,0,0,2,2,0,3,720,.2361111111111111,,0,1
ILOILO,loaf bread,SARA,medium packs,63.75,1,g,0,2,2,1,,450,1,0,0,1,1,1,3,450,.1416666666666667,,0,1
ILOILO,loaf bread,SARA,medium packs,105,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,SARA,small packs,52.5,1,g,0,2,2,1,,357.5,2,0,0,1,2,0,3,357.5,.1468531468531468,,0,1
ILOILO,loaf bread,SARA,small packs,120,2,g,0,2,2,1,,670,1,0,0,2,2,0,3,670,.1791044776119403,,0,1
ILOILO,mango,SARA,pieces or units,80,1,g,0,1,1,1,,245,9,0,0,1,1,0,3,245,.3265306122448979,,0,0
ILOILO,"prawns, lobster, shrimp",SARA,tumpok,60,1,g,0,1,1,1,,332.5,6,0,0,1,1,0,3,332.5,.1804511278195489,,0,0
ILOILO,"prawns, lobster, shrimp",SARA,tumpok,100,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SARA,bilog,45,1,g,0,1,1,1,,75,1,0,0,1,1,0,3,75,.6,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SARA,putos,47.5,1,g,0,2,2,1,,225,3,0,0,1,2,0,3,225,.2111111111111111,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",SARA,putos,88.5,2,g,0,2,2,1,,245,2,0,0,2,2,0,3,245,.3612244897959184,,0,1
ILOILO,rice,SARA,gantang,,,g,0,,1,1,,2245,5,0,0,1,,,1,2245,,,0,0
ILOILO,cabbage,TIGBAUAN,pieces or units,30,,g,0,,1,1,,370,7,0,0,1,,,2,370,.0810810810810811,province_median,0,0
ILOILO,cabbage,TIGBAUAN,putos (mix vegetable),10,,g,0,,1,1,,85,3,0,0,1,,,2,85,.1176470588235294,province_median,0,0
ILOILO,camote,TIGBAUAN,bilog,7.142857074737549,,g,0,,1,1,,120,5,0,0,1,,,2,120,.0595238089561462,province_median,0,0
ILOILO,camote,TIGBAUAN,small packs,10,,g,0,,1,1,,187.5,6,1,1,1,,,2,187.5,.0533333333333333,province_median,.1666666666666667,0
ILOILO,camote tops,TIGBAUAN,bugkos,10,,g,0,,1,1,,145,9,0,0,1,,,2,145,.0689655172413793,municipality_median,0,0
ILOILO,camote tops,TIGBAUAN,bundle,15,,g,0,,1,1,,192.5,8,0,0,1,,,2,192.5,.0779220779220779,municipality_median,0,0
ILOILO,carrot,TIGBAUAN,pieces or units,20,,g,0,,1,1,,122.5,4,0,0,1,,,2,122.5,.163265306122449,province_median,0,0
ILOILO,carrot,TIGBAUAN,pieces or units,35,1,g,0,1,1,1,,110,9,0,0,1,1,0,3,110,.3181818181818182,,0,0
ILOILO,carrot,TIGBAUAN,putos (mix vegetable),10,,g,0,,1,1,,85,3,0,0,1,,,2,85,.1176470588235294,province_median,0,0
ILOILO,chicken,TIGBAUAN,bilog,197.5,1,g,0,3,3,1,,810,3,0,0,1,3,0,3,810,.2438271604938272,,0,0
ILOILO,chicken,TIGBAUAN,bilog,250,2,g,0,3,3,1,,1150,3,0,0,2,3,0,3,1150,.2173913043478261,,0,0
ILOILO,chicken,TIGBAUAN,bilog,350,3,g,0,3,3,1,,1385,2,0,0,3,3,0,3,1385,.2527075812274368,,0,1
ILOILO,chicken,TIGBAUAN,pieces or units,100,,g,0,,1,1,,670,4,2,2,1,,,2,670,.1492537313432836,province_median,.5,0
ILOILO,chicken,TIGBAUAN,slice,25,,g,0,,1,1,,122.5,2,0,0,1,,,2,122.5,.2040816326530612,province_median,0,1
ILOILO,chicken,TIGBAUAN,whole (chicken),200,1,g,0,2,2,1,,1015,5,0,0,1,2,0,3,1015,.1970443349753695,,0,0
ILOILO,chicken,TIGBAUAN,whole (chicken),252.5,2,g,0,2,2,1,,1200,4,0,0,2,2,0,3,1200,.2104166666666667,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,pack,130,1,g,0,1,1,1,,320,7,0,0,1,1,0,3,320,.40625,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,pieces or units,24,1,g,0,3,3,1,,35,7,0,0,1,2,1,3,35,.6857142857142857,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,pieces or units,130,3,g,0,3,3,1,,47.5,2,0,0,3,2,1,3,47.5,2.736842105263158,,0,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,pieces or units,50,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,60,1,g,0,3,3,1,,25,3,3,3,1,3,0,3,25,2.4,,1,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,100,2,g,0,3,3,1,,67.5,4,0,0,2,3,0,3,67.5,1.481481481481481,,0,0
ILOILO,"crackers, cookies, buiscuits, chips/curls",TIGBAUAN,putos,130,3,g,0,3,3,1,,97.5,2,0,0,3,3,0,3,97.5,1.333333333333333,,0,1
ILOILO,fresh fish,TIGBAUAN,pieces or units,21.875,,g,0,,3,1,,105,3,1,1,1,,,2,105,.2083333333333333,mp25_price,.3333333333333333,0
ILOILO,fresh fish,TIGBAUAN,pieces or units,68.75,,g,0,,3,1,,295,3,0,0,2,,,2,295,.2330508474576271,mp50_price,0,0
ILOILO,fresh fish,TIGBAUAN,pieces or units,107.5,,g,0,,3,1,,425,3,0,0,3,,,2,425,.2529411764705882,mp75_price,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,gallons,500,1,g,0,1,1,1,,545,3,0,0,1,1,0,3,545,.9174311926605505,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,51.25,1,g,0,3,3,1,,50,4,0,0,1,3,0,3,50,1.025,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,90,2,g,0,3,3,1,,87.5,4,0,0,2,3,0,3,87.5,1.028571428571428,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,pieces or units,125.25,3,g,0,3,3,1,,490,3,3,3,3,3,0,3,490,.2556122448979592,,1,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,plastic cup,77.5,1,g,0,1,1,1,,485,1,0,0,1,1,0,3,485,.1597938144329897,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,putos,30.875,1,g,0,2,2,1,,60,3,0,0,1,2,0,3,60,.5145833333333333,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,putos,87.5,2,g,0,2,2,1,,85,3,1,1,2,2,0,3,85,1.029411764705882,,.3333333333333333,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,small cup,42.5,1,g,0,2,2,1,,120,3,0,0,1,2,0,3,120,.3541666666666667,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TIGBAUAN,small cup,89.5,2,g,0,2,2,1,,487.5,2,2,2,2,2,0,3,487.5,.1835897435897436,,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,lipid/lapad,80,1,mL,0,2,2,1,,677.5,6,0,0,1,2,0,3,677.5,.1180811808118081,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,lipid/lapad,160,2,mL,0,2,2,1,,690,3,0,0,2,2,0,3,690,.2318840579710145,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,180,1,mL,0,1,1,1,,1225,9,0,0,1,1,0,3,1225,.1469387755102041,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,300,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",TIGBAUAN,long-neck,450,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,loaf bread,TIGBAUAN,large packs,92.375,1,g,0,2,2,1,,560,4,0,0,1,2,0,3,560,.1649553571428571,,0,0
ILOILO,loaf bread,TIGBAUAN,large packs,157.5,2,g,0,2,2,1,,670,4,0,0,2,2,0,3,670,.2350746268656717,,0,0
ILOILO,loaf bread,TIGBAUAN,medium packs,75,1,g,0,2,2,1,,475,3,0,0,1,2,0,3,475,.1578947368421053,,0,0
ILOILO,loaf bread,TIGBAUAN,medium packs,110,2,g,0,2,2,1,,527.5,2,0,0,2,2,0,3,527.5,.2085308056872038,,0,1
ILOILO,loaf bread,TIGBAUAN,small packs,46.25,1,g,0,2,2,1,,385,2,0,0,1,2,0,3,385,.1201298701298701,,0,1
ILOILO,loaf bread,TIGBAUAN,small packs,83.75,2,g,0,2,2,1,,515,1,0,0,2,2,0,3,515,.162621359223301,,0,1
ILOILO,mango,TIGBAUAN,pieces or units,13.14285755157471,,g,0,,1,1,,135,3,0,0,1,,,2,135,.0973545003820349,municipality_median,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,122.5,1,g,0,3,3,1,,165,3,0,0,1,3,0,3,165,.7424242424242424,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,175,2,g,0,3,3,1,,257.5,4,0,0,2,3,0,3,257.5,.6796116504854369,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,bilog,252.5,3,g,0,3,3,1,,587.5,2,1,1,3,3,0,3,587.5,.4297872340425532,,.5,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,pack,60,1,g,0,2,2,1,,260,6,0,0,1,2,0,3,260,.2307692307692308,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,pack,105,2,g,0,2,2,1,,795,2,1,1,2,2,0,3,795,.1320754716981132,,.5,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,55.75,1,g,0,3,3,1,,195,2,0,0,1,2,1,3,195,.2858974358974359,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,90,2,g,0,3,3,1,,280,3,0,0,2,2,1,3,280,.3214285714285715,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TIGBAUAN,putos,172.5,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,rice,TIGBAUAN,salmon,,,g,0,,1,1,,405,3,0,0,1,,,1,405,,,0,0
ILOILO,cabbage,TUBUNGAN,pack,27.5,1,g,0,1,1,1,,110,3,0,0,1,1,0,3,110,.25,,0,0
ILOILO,cabbage,TUBUNGAN,pieces or units,40,1,g,0,1,1,1,,680,5,0,0,1,1,0,3,680,.0588235294117647,,0,0
ILOILO,camote tops,TUBUNGAN,bugkos,10,,g,0,,1,1,,220,3,0,0,1,,,2,220,.0454545454545455,municipality_median,0,0
ILOILO,carrot,TUBUNGAN,pieces or units,45,1,g,0,1,1,1,,145,4,0,0,1,1,0,3,145,.3103448275862069,,0,0
ILOILO,chicken,TUBUNGAN,bilog,200,1,g,0,3,3,1,,720,1,0,0,1,2,1,3,720,.2777777777777778,,0,1
ILOILO,chicken,TUBUNGAN,bilog,280,2,g,0,3,3,1,,1302.5,2,0,0,2,2,1,3,1302.5,.2149712092130518,,0,1
ILOILO,chicken,TUBUNGAN,bilog,470,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"drinks at restaurant, hotel, cafe, or kiosk",TUBUNGAN,pieces or units,150,1,mL,0,1,1,1,,355,3,0,0,1,1,0,3,355,.4225352112676056,,0,0
ILOILO,fresh fish,TUBUNGAN,pieces or units,100,1,g,0,1,1,1,,285,12,3,3,1,1,0,3,285,.3508771929824561,,.25,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,gallons,500,1,mL,0,1,1,1,,950,2,0,0,1,1,0,3,950,.5263157894736842,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,pieces or units,40,1,mL,0,1,1,1,,110,9,0,0,1,1,0,3,110,.3636363636363636,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,putos,48,1,mL,0,1,1,1,,60,9,0,0,1,1,0,3,60,.8,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",TUBUNGAN,putos,125,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,85,1,mL,0,3,3,1,,375,9,0,0,1,1,2,3,375,.2266666666666667,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,210,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,lipid/lapad,160,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,167.5,1,mL,0,3,3,1,,750,9,0,0,1,1,2,3,750,.2233333333333333,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,245,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",TUBUNGAN,long-neck,190,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,TUBUNGAN,large packs,68.75,1,g,0,3,3,1,,700,3,0,0,1,2,1,3,700,.0982142857142857,,0,0
ILOILO,loaf bread,TUBUNGAN,large packs,120,2,g,0,3,3,1,,720,2,0,0,2,2,1,3,720,.1666666666666667,,0,1
ILOILO,loaf bread,TUBUNGAN,large packs,280,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,TUBUNGAN,medium packs,75,1,g,0,2,2,1,,450,5,0,0,1,2,0,3,450,.1666666666666667,,0,0
ILOILO,loaf bread,TUBUNGAN,medium packs,140,2,g,0,2,2,1,,600,2,0,0,2,2,0,3,600,.2333333333333333,,0,1
ILOILO,loaf bread,TUBUNGAN,small packs,49,1,g,0,1,1,1,,400,5,0,0,1,1,0,3,400,.1225,,0,0
ILOILO,loaf bread,TUBUNGAN,small packs,100,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
ILOILO,mango,TUBUNGAN,pieces or units,100,1,g,0,1,1,1,,235,5,0,0,1,1,0,3,235,.425531914893617,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,bilog,36,1,g,0,1,1,1,,200,3,0,0,1,1,0,3,200,.18,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,72.5,1,g,0,3,3,1,,250,5,0,0,1,3,0,3,250,.29,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,100,2,g,0,3,3,1,,500,1,0,0,2,3,0,3,500,.2,,0,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",TUBUNGAN,putos,147.5,3,g,0,3,3,1,,1000,2,2,2,3,3,0,3,1000,.1475,,1,1
ILOILO,rice,TUBUNGAN,salmon,,,g,0,,1,1,,422.5,4,0,0,1,,,1,422.5,,,0,0
ILOILO,cabbage,ZARRAGA,pack,20,1,g,0,1,1,1,,130,1,0,0,1,1,0,3,130,.1538461538461539,,0,1
ILOILO,cabbage,ZARRAGA,pieces or units,50,1,g,0,1,1,1,,690,15,0,0,1,1,0,3,690,.072463768115942,,0,0
ILOILO,camote tops,ZARRAGA,bugkos,10,,g,0,,1,1,,172.5,4,0,0,1,,,2,172.5,.0579710144927536,municipality_median,0,0
ILOILO,carrot,ZARRAGA,pieces or units,20,,g,0,,1,1,,115,5,0,0,1,,,2,115,.1739130434782609,municipality_median,0,0
ILOILO,chicken,ZARRAGA,bilog,210,1,g,0,2,2,1,,960,7,0,0,1,2,0,3,960,.21875,,0,0
ILOILO,chicken,ZARRAGA,bilog,300,2,g,0,2,2,1,,1200,6,0,0,2,2,0,3,1200,.25,,0,0
ILOILO,chicken,ZARRAGA,pieces of fried chicken,15,,g,0,,1,1,,50,4,4,4,1,,,2,50,.3,province_median,1,0
ILOILO,fresh fish,ZARRAGA,pieces or units,100,1,g,0,1,1,1,,420,18,0,0,1,1,0,3,420,.2380952380952381,,0,0
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,32.5,1,mL,0,3,3,1,,60,2,0,0,1,2,1,3,60,.5416666666666666,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,70,2,mL,0,3,3,1,,65,1,0,0,2,2,1,3,65,1.076923076923077,,0,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,pieces or units,113.5,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ZARRAGA,small cup,40,1,mL,0,1,1,1,,100,3,0,0,1,1,0,3,100,.4,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,80,1,mL,0,3,3,1,,375,5,0,0,1,1,2,3,375,.2133333333333333,,0,0
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,170,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,"liquor (e.g, whisky, coconut wine)",ZARRAGA,lipid/lapad,240,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,ZARRAGA,large packs,93.75,1,g,0,3,3,1,,640,5,0,0,1,2,1,3,640,.146484375,,0,0
ILOILO,loaf bread,ZARRAGA,large packs,180,3,g,0,3,3,1,,700,1,0,0,3,2,1,3,700,.2571428571428571,,0,1
ILOILO,loaf bread,ZARRAGA,large packs,127.5,2,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,loaf bread,ZARRAGA,medium packs,50,1,g,0,1,1,1,,450,7,0,0,1,1,0,3,450,.1111111111111111,,0,0
ILOILO,loaf bread,ZARRAGA,small packs,50,1,g,0,1,1,1,,360,3,0,0,1,1,0,3,360,.1388888888888889,,0,0
ILOILO,mango,ZARRAGA,pieces or units,20,,g,0,,1,1,,180,4,0,0,1,,,2,180,.1111111111111111,municipality_median,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,bilog,50,1,g,0,1,1,1,,65,8,3,3,1,1,0,3,65,.7692307692307693,,.375,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,putos,53.75,1,g,0,2,2,1,,250,11,0,0,1,1,1,3,250,.215,,0,0
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ZARRAGA,putos,112.5,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,3,,,,,
ILOILO,rice,ZARRAGA,salmon,,,g,0,,1,1,,415,1,0,0,1,,,1,415,,,0,1
NEGROS OCCIDENTAL,cabbage,BINALBAGAN,pieces or units,40,1,g,0,1,1,1,,770,9,0,0,1,1,0,3,770,.051948051948052,,0,0
NEGROS OCCIDENTAL,camote tops,BINALBAGAN,bugkos,20,1,g,0,1,1,1,,300,2,0,0,1,1,0,3,300,.0666666666666667,,0,1
NEGROS OCCIDENTAL,camote tops,BINALBAGAN,bundle,20,1,g,0,1,1,1,,405,9,0,0,1,1,0,3,405,.0493827160493827,,0,0
NEGROS OCCIDENTAL,chicken,BINALBAGAN,bilog,250,1,g,0,1,1,1,,1190,1,0,0,1,1,0,3,1190,.2100840336134454,,0,1
NEGROS OCCIDENTAL,chicken,BINALBAGAN,whole (chicken),250,1,g,0,1,1,1,,985,9,0,0,1,1,0,3,985,.2538071065989848,,0,0
NEGROS OCCIDENTAL,chicken,BINALBAGAN,whole (chicken),300,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINALBAGAN,pieces or units,40,1,mL,0,1,1,1,,60,5,0,0,1,1,0,3,60,.6666666666666666,,0,0
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",BINALBAGAN,small cup,48,1,mL,0,1,1,1,,120,3,0,0,1,1,0,3,120,.4,,0,0
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",BINALBAGAN,lipid/lapad,80,,mL,0,,1,1,,375,6,0,0,1,,,2,375,.2133333333333333,province_median,0,0
NEGROS OCCIDENTAL,loaf bread,BINALBAGAN,large packs,90,1,g,0,1,1,1,,640,4,0,0,1,1,0,3,640,.140625,,0,0
NEGROS OCCIDENTAL,loaf bread,BINALBAGAN,medium packs,65,1,g,0,1,1,1,,450,5,0,0,1,1,0,3,450,.1444444444444444,,0,0
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",BINALBAGAN,putos,50,,g,0,,1,1,,245,4,0,0,1,,,2,245,.2040816326530612,province_median,0,0
NEGROS OCCIDENTAL,cabbage,CALATRAVA,pieces or units,35,,g,0,,1,1,,495,6,0,0,1,,,2,495,.0707070707070707,municipality_median,0,0
NEGROS OCCIDENTAL,camote tops,CALATRAVA,bundle,20,1,g,0,1,1,1,,252.5,4,0,0,1,1,0,3,252.5,.0792079207920792,,0,0
NEGROS OCCIDENTAL,carrot,CALATRAVA,pieces or units,10,,g,0,,1,1,,85,6,0,0,1,,,2,85,.1176470588235294,municipality_median,0,0
NEGROS OCCIDENTAL,chicken,CALATRAVA,whole (chicken),250,,g,0,,1,1,,1150,3,0,0,1,,,2,1150,.2173913043478261,province_median,0,0
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALATRAVA,pieces or units,40.125,1,mL,0,2,2,1,,110,2,0,0,1,2,0,3,110,.3647727272727272,,0,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CALATRAVA,pieces or units,150.75,2,mL,0,2,2,1,,115,1,0,0,2,2,0,3,115,1.310869565217391,,0,1
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,lipid/lapad,80,,mL,0,,1,1,,375,5,0,0,1,,,2,375,.2133333333333333,municipality_median,0,0
NEGROS OCCIDENTAL,"liquor (e.g, whisky, coconut wine)",CALATRAVA,long-neck,157.5,,mL,0,,1,1,,750,5,0,0,1,,,2,750,.21,province_median,0,0
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,large packs,90,1,g,0,1,1,1,,600,1,0,0,1,1,0,3,600,.15,,0,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,large packs,60,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,3,,,,,
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,72.5,1,g,0,3,3,1,,400,1,0,0,1,2,1,3,400,.18125,,0,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,100,2,g,0,3,3,1,,427.5,2,0,0,2,2,1,3,427.5,.2339181286549707,,0,1
NEGROS OCCIDENTAL,loaf bread,CALATRAVA,medium packs,125,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
NEGROS OCCIDENTAL,mango,CALATRAVA,pieces or units,30,,g,0,,1,1,,300,4,0,0,1,,,2,300,.1,province_median,0,0
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,bilog,13,,g,0,,1,1,,65,1,0,0,1,,,2,65,.2,province_median,0,1
NEGROS OCCIDENTAL,"preserved or processed meat (tocino, tapa, longaniza, etc)",CALATRAVA,putos,50,,g,0,,1,1,,250,3,0,0,1,,,2,250,.2,municipality_median,0,0
NEGROS OCCIDENTAL,cabbage,CANDONI,pieces or units,50,,g,0,,1,1,,600,3,0,0,1,,,2,600,.0833333333333333,municipality_median,0,0
NEGROS OCCIDENTAL,camote tops,CANDONI,bugkos,10,,g,0,,1,1,,145,1,0,0,1,,,2,145,.0689655172413793,municipality_median,0,1
NEGROS OCCIDENTAL,carrot,CANDONI,pieces or units,15,,g,0,,1,1,,100,3,0,0,1,,,2,100,.15,municipality_median,0,0
NEGROS OCCIDENTAL,chicken,CANDONI,bilog,250,,g,0,,2,1,,1080,1,0,0,1,,,2,1080,.2314814814814815,mp50_price,0,1
NEGROS OCCIDENTAL,chicken,CANDONI,bilog,275,,g,0,,2,1,,1390,1,0,0,2,,,2,1390,.197841726618705,mp75_price,0,1
NEGROS OCCIDENTAL,chicken,CANDONI,whole (chicken),250,,g,0,,2,1,,1125,1,0,0,1,,,2,1125,.2222222222222222,mp50_price,0,1
NEGROS OCCIDENTAL,chicken,CANDONI,whole (chicken),295,,g,0,,2,1,,1420,1,0,0,2,,,2,1420,.2077464788732394,mp75_price,0,1
NEGROS OCCIDENTAL,"drinks at restaurant, hotel, cafe, or kiosk",CANDONI,pieces or units,45,1,mL,0,1,1,1,,355,3,0,0,1,1,0,3,355,.1267605633802817,,0,0
NEGROS OCCIDENTAL,fresh fish,CANDONI,pieces or units,100,,g,0,,1,1,,460,1,0,0,1,,,2,460,.2173913043478261,province_median,0,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,cone,140,1,mL,0,1,1,1,,100,2,0,0,1,1,0,3,100,1.4,,0,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,26.25,1,mL,0,3,3,1,,45,1,0,0,1,2,1,3,45,.5833333333333334,,0,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,46.5,2,mL,0,3,3,1,,60,2,0,0,2,2,1,3,60,.775,,0,1
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,putos,99.75,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,3,,,,,
NEGROS OCCIDENTAL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",CANDONI,small cup,30,1,mL,0,1,1,1,,100,3,0,0,1,1,0,3,100,.3,,0,0
