id,pull_province,pull_municipal_city,pull_item,harmonized_nsu_unit,weight,unit,w1,w3,ratio,review_step1,cell_med,cell_n
2240.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,25.0,2,250.0,25.0,0.1,0,305.0,49.0
2239.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,24.0,2,240.0,24.0,0.1,0,305.0,49.0
2238.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,60.0,2,600.0,60.0,0.1,1,305.0,49.0
2235.0,ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,60.0,2,600.0,60.0,0.1,1,305.0,49.0
9179.0,ILOILO,SAN JOAQUIN,fresh fish,pieces or units,55.0,2,550.0,55.0,0.1,0,375.0,590.0
9169.0,ILOILO,SAN JOAQUIN,fresh fish,pieces or units,55.0,2,550.0,55.0,0.1,0,375.0,590.0
9422.0,ILOILO,SAN RAFAEL,chicken,bilog,0.195,2,1950.0,195.0,0.1,0,1115.0,219.0
5207.0,ILOILO,ALIMODIAN,fresh fish,pieces or units,0.07,2,700.0,70.0,0.1,1,375.0,590.0
5203.0,ILOILO,ALIMODIAN,fresh fish,pieces or units,0.05,2,500.0,50.0,0.1,0,375.0,590.0
5197.0,ILOILO,ALIMODIAN,fresh fish,pieces or units,0.085,2,850.0,85.0,0.1,1,375.0,590.0
2131.0,ANTIQUE,CULASI,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
2072.0,ANTIQUE,CULASI,fresh fish,pieces or units,30.0,2,300.0,30.0,0.1,0,375.0,590.0
5193.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
6562.0,ILOILO,CONCEPCION,"crackers, cookies, buiscuits, chips/curls",putos,0.03,2,300.0,30.0,0.1,1,250.0,377.0
6462.0,ILOILO,CARLES,fresh fish,pieces or units,0.065,2,650.0,65.0,0.1,1,375.0,590.0
2056.0,ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,21.0,2,210.0,21.0,0.1,0,250.0,377.0
2055.0,ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
2054.0,ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
2052.0,ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,26.0,2,260.0,26.0,0.1,0,250.0,377.0
243.0,AKLAN,BATAN,fresh fish,pieces or units,45.0,2,450.0,45.0,0.1,0,375.0,590.0
9275.0,ILOILO,SAN MIGUEL,cabbage,pieces or units,30.0,2,300.0,30.0,0.1,0,655.0,1300.0
5500.0,ILOILO,BALASAN,"crackers, cookies, buiscuits, chips/curls",pack,20.0,2,200.0,20.0,0.1,0,305.0,49.0
5192.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
5184.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
5182.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
5180.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,35.0,2,350.0,35.0,0.1,1,250.0,377.0
5176.0,ILOILO,ALIMODIAN,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
5160.0,ILOILO,ALIMODIAN,chicken,pieces or units,0.06,2,600.0,60.0,0.1,1,315.0,91.0
6723.0,ILOILO,DINGLE,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,45.0,2,450.0,45.0,0.1,1,250.0,195.0
9446.0,ILOILO,SAN RAFAEL,"crackers, cookies, buiscuits, chips/curls",putos,0.025,2,250.0,25.0,0.1,0,250.0,377.0
6685.0,ILOILO,DINGLE,fresh fish,pieces or units,45.0,2,450.0,45.0,0.1,0,375.0,590.0
6679.0,ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
9424.0,ILOILO,SAN RAFAEL,chicken,bilog,0.185,2,1850.0,185.0,0.1,0,1115.0,219.0
9423.0,ILOILO,SAN RAFAEL,chicken,bilog,0.215,2,2150.0,215.0,0.1,0,1115.0,219.0
10442.0,NEGROS OCCIDENTAL,CANDONI,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10288.0,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,35.0,2,350.0,35.0,0.1,0,250.0,195.0
6678.0,ILOILO,DINGLE,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
502.0,AKLAN,IBAJAY,fresh fish,pieces or units,75.0,2,750.0,75.0,0.1,1,375.0,590.0
10286.0,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
10283.0,ILOILO,ZARRAGA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,50.0,2,500.0,50.0,0.1,1,250.0,195.0
10231.0,ILOILO,ZARRAGA,chicken,pieces of fried chicken,50.0,2,500.0,50.0,0.1,0,,
10230.0,ILOILO,ZARRAGA,chicken,pieces of fried chicken,65.0,2,650.0,65.0,0.1,0,,
10229.0,ILOILO,ZARRAGA,chicken,pieces of fried chicken,0.045,2,450.0,45.0,0.1,0,,
10228.0,ILOILO,ZARRAGA,chicken,pieces of fried chicken,50.0,2,500.0,50.0,0.1,0,,
10113.0,ILOILO,TUBUNGAN,fresh fish,pieces or units,85.0,2,850.0,85.0,0.1,1,375.0,590.0
10111.0,ILOILO,TUBUNGAN,fresh fish,pieces or units,75.0,2,750.0,75.0,0.1,1,375.0,590.0
5040.0,CAPIZ,TAPAZ,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,60.0,2,600.0,60.0,0.1,1,250.0,195.0
851.0,AKLAN,MAKATO,fresh fish,pieces or units,0.055,2,550.0,55.0,0.1,0,375.0,590.0
6817.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,21.0,2,210.0,21.0,0.1,0,250.0,377.0
9713.0,ILOILO,SARA,cabbage,pieces or units,0.16,2,1600.0,160.0,0.1,1,655.0,1300.0
1753.0,ANTIQUE,BELISON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,0.01,3,100.0,10.0,0.1,0,85.0,232.0
6816.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
6813.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
1623.0,ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
1620.0,ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
1618.0,ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,33.0,2,330.0,33.0,0.1,1,250.0,377.0
1617.0,ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
1616.0,ANTIQUE,BARBAZA,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
6812.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
6809.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
9584.0,ILOILO,SANTA BARBARA,chicken,whole (chicken),0.05,1,500.0,50.0,0.1,0,1120.0,474.0
6808.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
6807.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
2051.0,ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
7058.0,ILOILO,ESTANCIA,"prawns, lobster, shrimp",tumpok,65.0,2,650.0,65.0,0.1,1,257.5,140.0
4863.0,CAPIZ,SAPI-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,50.0,2,500.0,50.0,0.1,1,250.0,195.0
1541.0,AKLAN,TANGALAN,loaf bread,small packs,50.0,2,500.0,50.0,0.1,0,362.5,258.0
1502.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
1500.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
1499.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
1498.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,26.0,2,260.0,26.0,0.1,0,250.0,377.0
1496.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
1493.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
1492.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
1491.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
1490.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,24.0,2,240.0,24.0,0.1,0,250.0,377.0
9774.0,ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",putos,0.025,2,250.0,25.0,0.1,0,250.0,377.0
9773.0,ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",putos,0.03,2,300.0,30.0,0.1,1,250.0,377.0
9770.0,ILOILO,SARA,"crackers, cookies, buiscuits, chips/curls",putos,0.025,2,250.0,25.0,0.1,0,250.0,377.0
4827.0,CAPIZ,SAPI-AN,fresh fish,pieces or units,80.0,2,800.0,80.0,0.1,1,375.0,590.0
9976.0,ILOILO,TIGBAUAN,fresh fish,pieces or units,85.0,2,850.0,85.0,0.1,1,375.0,590.0
4606.0,CAPIZ,PILAR,loaf bread,large packs,90.0,2,900.0,90.0,0.1,0,640.0,408.0
4603.0,CAPIZ,PILAR,loaf bread,large packs,41.0,2,410.0,41.0,0.1,0,640.0,408.0
9963.0,ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
9962.0,ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
9959.0,ILOILO,TIGBAUAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
7012.0,ILOILO,ESTANCIA,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
6918.0,ILOILO,DUEAS,rice,gantang,225.0,2,2250.0,225.0,0.1,0,2245.0,27.0
9801.0,ILOILO,SARA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,0.025,2,250.0,25.0,0.1,1,85.0,232.0
1485.0,AKLAN,TANGALAN,"crackers, cookies, buiscuits, chips/curls",putos,38.0,2,380.0,38.0,0.1,1,250.0,377.0
6887.0,ILOILO,DUEAS,loaf bread,small packs,110.0,2,1100.0,110.0,0.1,1,362.5,258.0
6827.0,ILOILO,DUEAS,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
6826.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
749.0,AKLAN,MADALAG,fresh fish,pieces or units,60.0,2,600.0,60.0,0.1,0,375.0,590.0
6818.0,ILOILO,DUEAS,"crackers, cookies, buiscuits, chips/curls",putos,22.0,2,220.0,22.0,0.1,0,250.0,377.0
7416.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
678.0,AKLAN,LIBACAO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,0.025,2,250.0,25.0,0.1,0,250.0,432.0
7263.0,ILOILO,IGBARAS,fresh fish,pieces or units,45.0,2,450.0,45.0,0.1,0,375.0,590.0
7261.0,ILOILO,IGBARAS,fresh fish,pieces or units,25.0,2,250.0,25.0,0.1,0,375.0,590.0
7251.0,ILOILO,IGBARAS,fresh fish,pieces or units,55.0,2,550.0,55.0,0.1,0,375.0,590.0
7246.0,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
7242.0,ILOILO,IGBARAS,"crackers, cookies, buiscuits, chips/curls",putos,18.0,2,180.0,18.0,0.1,0,250.0,377.0
369.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
7138.0,ILOILO,GUIMBAL,chicken,bilog,200.0,2,2000.0,200.0,0.1,0,1115.0,219.0
5879.0,ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",pack,25.0,2,250.0,25.0,0.1,0,305.0,49.0
7137.0,ILOILO,GUIMBAL,chicken,bilog,190.0,2,1900.0,190.0,0.1,0,1115.0,219.0
7136.0,ILOILO,GUIMBAL,chicken,bilog,195.0,2,1950.0,195.0,0.1,0,1115.0,219.0
7135.0,ILOILO,GUIMBAL,chicken,bilog,200.0,2,2000.0,200.0,0.1,0,1115.0,219.0
7134.0,ILOILO,GUIMBAL,chicken,bilog,220.0,2,2200.0,220.0,0.1,0,1115.0,219.0
7133.0,ILOILO,GUIMBAL,chicken,bilog,210.0,2,2100.0,210.0,0.1,0,1115.0,219.0
6086.0,ILOILO,CABATUAN,cabbage,pieces or units,0.115,2,1150.0,115.0,0.1,0,655.0,1300.0
6074.0,ILOILO,CABATUAN,cabbage,pieces or units,0.18,2,1800.0,180.0,0.1,1,655.0,1300.0
6024.0,ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",putos,26.0,2,260.0,26.0,0.1,0,250.0,377.0
6019.0,ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",putos,25.0,2,250.0,25.0,0.1,0,250.0,377.0
6018.0,ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
6010.0,ILOILO,BINGAWAN,"crackers, cookies, buiscuits, chips/curls",putos,20.0,2,200.0,20.0,0.1,0,250.0,377.0
5884.0,ILOILO,BATAD,"crackers, cookies, buiscuits, chips/curls",pack,30.0,2,300.0,30.0,0.1,0,305.0,49.0
7062.0,ILOILO,ESTANCIA,"prawns, lobster, shrimp",tumpok,65.0,2,650.0,65.0,0.1,1,257.5,140.0
11425.0,NEGROS OCCIDENTAL,VALLADOLID,chicken,bilog,0.23,2,2300.0,230.0,0.1,0,1115.0,219.0
368.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,32.0,2,320.0,32.0,0.1,1,250.0,377.0
367.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
4573.0,CAPIZ,PILAR,fresh fish,pieces or units,0.08,2,800.0,80.0,0.1,1,375.0,590.0
361.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,30.0,2,300.0,30.0,0.1,1,250.0,377.0
358.0,AKLAN,BURUANGA,"crackers, cookies, buiscuits, chips/curls",putos,33.0,2,330.0,33.0,0.1,1,250.0,377.0
4572.0,CAPIZ,PILAR,fresh fish,pieces or units,0.075,2,750.0,75.0,0.1,1,375.0,590.0
4571.0,CAPIZ,PILAR,fresh fish,pieces or units,50.0,2,500.0,50.0,0.1,0,375.0,590.0
4569.0,CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
11008.0,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),chicken,bilog,220.0,2,2200.0,220.0,0.1,0,1115.0,219.0
11007.0,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),chicken,bilog,185.0,2,1850.0,185.0,0.1,0,1115.0,219.0
4566.0,CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
4559.0,CAPIZ,PILAR,"crackers, cookies, buiscuits, chips/curls",putos,32.0,2,320.0,32.0,0.1,1,250.0,377.0
7433.0,ILOILO,JANIUAY,"crackers, cookies, buiscuits, chips/curls",putos,28.0,2,280.0,28.0,0.1,1,250.0,377.0
5427.0,ILOILO,BADIANGAN,"crackers, cookies, buiscuits, chips/curls",putos,16.0,2,160.0,16.0,0.1,0,250.0,377.0
236.0,AKLAN,BATAN,fresh fish,pieces or units,70.0,2,700.0,70.0,0.1,1,375.0,590.0
5602.0,ILOILO,BANATE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
5606.0,ILOILO,BANATE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
5613.0,ILOILO,BANATE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
5600.0,ILOILO,BANATE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2265.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
8335.0,ILOILO,MINA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2904.0,ANTIQUE,SEBASTE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2262.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2253.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2256.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
1895.0,ANTIQUE,BUGASONG,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
1889.0,ANTIQUE,BUGASONG,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
3456.0,ANTIQUE,VALDERRAMA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
4457.0,CAPIZ,PANITAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,0.0015,3,150.0,2.0,0.013333333333333334,0,85.0,232.0
3439.0,ANTIQUE,VALDERRAMA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0015,3,150.0,2.0,0.013333333333333334,1,355.0,167.0
2898.0,ANTIQUE,SEBASTE,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.00175,3,175.0,2.0,0.011428571428571429,0,355.0,167.0
8330.0,ILOILO,MINA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.00175,3,175.0,2.0,0.011428571428571429,0,355.0,167.0
1898.0,ANTIQUE,BUGASONG,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.00175,3,175.0,2.0,0.011428571428571429,0,355.0,167.0
2251.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.00175,3,175.0,2.0,0.011428571428571429,0,355.0,167.0
9973.0,ILOILO,TIGBAUAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.0018300001,3,183.0,2.0,0.01092896174863388,0,355.0,167.0
9969.0,ILOILO,TIGBAUAN,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.001835,3,184.0,2.0,0.010869565217391304,0,355.0,167.0
3452.0,ANTIQUE,VALDERRAMA,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.002,3,200.0,2.0,0.01,0,355.0,167.0
3970.0,CAPIZ,JAMINDAN,chicken,chicken wings,15.0,2,1500.0,15.0,0.01,1,,
2264.0,ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,0.002,3,200.0,2.0,0.01,0,355.0,167.0
8382.0,ILOILO,MINA,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,0.0012,3,120.0,1.0,0.008333333333333333,0,250.0,76.0
9631.0,ILOILO,SANTA BARBARA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,0.0012,3,120.0,1.0,0.008333333333333333,1,375.0,620.0
9812.0,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,0.00121,3,121.0,1.0,0.008264462809917356,1,375.0,620.0
8337.0,ILOILO,MINA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",container,0.00125,3,125.0,1.0,0.008,0,700.0,1.0
9346.0,ILOILO,SAN MIGUEL,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1.3 gallon,0.0013,3,130.0,1.0,0.007692307692307693,1,,
4926.0,CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,0.0017,3,1700.0,2.0,0.001176470588235294,1,775.0,6.0
4217.0,CAPIZ,PANAY,beer,case,7680.0,3,7680000.0,7680.0,0.001,1,,
4216.0,CAPIZ,PANAY,beer,case,1200.0,3,1200000.0,1200.0,0.001,1,,
10031.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.00116,3,1160.0,1.0,0.0008620689655172414,0,750.0,478.0
5420.0,ILOILO,BADIANGAN,chicken,whole (chicken),0.001175,3,1175.0,1.0,0.000851063829787234,0,1120.0,474.0
9817.0,ILOILO,SARA,"liquor (e.g, whisky, coconut wine)",long-neck,0.00121,3,1210.0,1.0,0.0008264462809917355,0,750.0,478.0
6192.0,ILOILO,CABATUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.001215,3,1215.0,1.0,0.0008230452674897119,0,750.0,478.0
10029.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.001215,3,1215.0,1.0,0.0008230452674897119,0,750.0,478.0
10033.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.001215,3,1215.0,1.0,0.0008230452674897119,0,750.0,478.0
10028.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.001225,3,1225.0,1.0,0.0008163265306122449,0,750.0,478.0
10036.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.00124,3,1240.0,1.0,0.0008064516129032258,0,750.0,478.0
4928.0,CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,0.00125,3,1250.0,1.0,0.0008,0,775.0,6.0
3987.0,CAPIZ,JAMINDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,0.00125,3,1250.0,1.0,0.0008,0,775.0,6.0
4924.0,CAPIZ,SIGMA,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tub,0.00125,3,1250.0,1.0,0.0008,0,775.0,6.0
10032.0,ILOILO,TIGBAUAN,"liquor (e.g, whisky, coconut wine)",long-neck,0.001495,3,1495.0,1.0,0.0006688963210702341,0,750.0,478.0
